,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,new_addition,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,39,True,ipython/ipython,ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000000,2021-05-06 02:03:34.754000,2021-05-05 14:57:03.000000,4161.0,1479.0,5214.0,14787.0,25032.0,2021-05-05 15:49:03.000000,7.23.1,317233.0,19840337.0,104.0,258135.0,194213.0,808.0,https://pypi.org/project/ipython,BSD-3-Clause,2021-05-05 15:49:03.000000,63922.0,19733490.0,https://anaconda.org/conda-forge/ipython,2021-05-06 02:03:34.754000,6309631.0,1.0,,,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,39,True,jupyter/notebook,notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000000,2021-05-06 06:10:29.878442,2021-04-25 15:29:06.000000,3384.0,2015.0,2222.0,9050.0,12046.0,2021-03-22 10:26:26.000000,6.3.0,252.0,11350650.0,72.0,118143.0,102057.0,552.0,https://pypi.org/project/notebook,BSD-3-Clause,2021-05-05 12:00:18.000000,16086.0,11075494.0,https://anaconda.org/conda-forge/jupyter,2021-01-28 22:23:49.648000,1364956.0,1.0,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2021-05-06 06:10:29.878442,827.0,18169932.0,,,,,,,,,,,,,,,
3,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,37,True,jupyterlab/jupyterlab,jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000000,2021-05-06 14:07:42.000000,2021-05-06 11:58:31.000000,1938.0,1782.0,3905.0,11049.0,23202.0,2021-04-12 13:51:33.000000,3.0.14,,997675.0,344.0,41915.0,39527.0,412.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2021-04-12 13:47:01.000000,2388.0,933964.0,https://anaconda.org/conda-forge/jupyterlab,2021-04-12 15:33:38.504000,3758967.0,1.0,,,,,,,,,,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,35,True,jupyter/nbconvert,nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000000,2021-05-06 07:58:16.000000,2021-05-06 07:58:16.000000,418.0,352.0,520.0,1115.0,3692.0,2020-10-02 22:38:52.000000,6.0.7,,11710330.0,35.0,115976.0,100592.0,215.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2020-10-02 22:38:52.000000,15384.0,11647501.0,https://anaconda.org/conda-forge/nbconvert,2021-01-21 02:13:03.383000,3832588.0,1.0,,,,,,,,,,,,,,,,,,,,
5,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,34,True,jupyter-widgets/ipywidgets,ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000000,2021-05-06 12:38:46.000000,2021-04-01 07:51:01.000000,742.0,558.0,1114.0,2217.0,6971.0,2021-02-07 22:09:48.000000,7.6.3,,10533915.0,123.0,16569.0,1575.0,173.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2021-02-22 20:59:46.000000,14932.0,10330390.0,https://anaconda.org/conda-forge/ipywidgets,2021-01-07 05:03:39.883000,3085978.0,1.0,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-02-22 20:43:49.394000,62.0,152936.0,,,,,,,,,,
6,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,34,True,ipython/ipykernel,ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000000,2021-05-06 09:25:40.000000,2021-05-06 08:35:54.000000,263.0,176.0,144.0,393.0,2196.0,2021-05-05 22:43:44.000000,5.5.4,,10808863.0,54.0,129134.0,111546.0,126.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2021-05-06 08:35:06.000000,17588.0,10806487.0,https://anaconda.org/anaconda/ipykernel,2020-12-08 22:57:34.883000,156835.0,1.0,,,,,,,,,,,0.0,,,,,,,,,
7,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,34,True,jupyter/qtconsole,qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000000,2021-05-02 20:14:23.482000,2021-05-02 17:57:23.000000,157.0,95.0,185.0,258.0,1764.0,2021-03-16 16:48:26.000000,5.0.3,,7079768.0,33.0,87945.0,75583.0,108.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2021-05-02 17:55:58.000000,12362.0,7049702.0,https://anaconda.org/conda-forge/qtconsole,2021-05-02 20:14:23.482000,1803960.0,1.0,,,,,,,,,,,,,,,,,,,,
8,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,33,True,bokeh/bokeh,bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000000,2021-05-05 20:10:04.000000,2021-05-05 09:10:40.000000,3709.0,675.0,5877.0,15066.0,,2021-04-07 18:07:39.000000,2.3.1,,1523371.0,95.0,39495.0,33623.0,558.0,https://pypi.org/project/bokeh,BSD-3-Clause,2021-05-04 21:06:58.000000,5872.0,1434624.0,https://anaconda.org/conda-forge/bokeh,2021-04-08 12:17:48.640000,4348621.0,1.0,,,,,,,,,,,,,,,,,,,,
9,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,32,True,jupyterhub/jupyterhub,jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000000,2021-05-05 19:08:24.324037,2021-05-05 18:58:53.000000,1543.0,169.0,1792.0,6484.0,4676.0,2020-12-11 11:09:47.000000,1.3.0,,140596.0,42.0,1831.0,1321.0,242.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2020-12-11 11:09:47.000000,510.0,109167.0,https://anaconda.org/conda-forge/jupyterhub,2021-04-19 16:59:01.193000,376152.0,2.0,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2021-05-05 19:08:24.324037,285.0,2088313.0,,,,,,,,,,,,,,,
10,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,31,True,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-05-01 12:14:44.000000,2021-04-28 07:23:53.000000,201.0,130.0,150.0,219.0,1930.0,2021-04-12 07:16:17.000000,6.2.0,,11598790.0,39.0,3594.0,,100.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2021-04-12 20:29:03.000000,3594.0,11598790.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,31,True,jupyter/nbformat,nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000000,2021-04-02 17:08:52.492000,2021-04-02 04:39:42.000000,111.0,32.0,63.0,140.0,750.0,2021-04-02 04:40:44.000000,5.1.3,,12420504.0,21.0,121687.0,105647.0,56.0,https://pypi.org/project/nbformat,BSD-3-Clause,2021-04-02 04:40:44.000000,16040.0,12339930.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492000,4915016.0,1.0,,,,,,,,,,,,,,,,,,,,
12,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/pandas-profiling/pandas-profiling,,widgets,30,True,pandas-profiling/pandas-profiling,pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000000,2021-05-05 22:54:49.000000,2021-05-05 18:39:55.000000,1095.0,79.0,384.0,7237.0,827.0,2021-05-05 16:29:38.000000,2.12.0,,373653.0,28.0,4071.0,3911.0,75.0,https://pypi.org/project/pandas-profiling,MIT,2021-05-05 16:29:38.000000,160.0,371503.0,https://anaconda.org/conda-forge/pandas-profiling,2021-05-05 19:36:28.179000,122595.0,1.0,,,,,,,,,,,,,,,,,,,,
13,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,30,True,mwouts/jupytext,jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000000,2021-05-02 20:29:12.000000,2021-05-02 18:06:58.000000,285.0,62.0,370.0,4472.0,2167.0,2021-05-02 18:11:30.000000,1.11.2,,130327.0,100.0,1563.0,1455.0,59.0,https://pypi.org/project/jupytext,MIT,2021-05-02 18:11:30.000000,108.0,111343.0,https://anaconda.org/conda-forge/jupytext,2021-05-02 19:53:40.929000,176750.0,1.0,,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-03-07 19:28:55.498000,,13093.0,,,,,,,,,,
14,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,29,True,getnikola/nikola,nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000000,2021-05-04 22:34:16.000000,2021-05-04 22:34:10.000000,415.0,34.0,2022.0,2117.0,10219.0,2021-02-13 17:21:54.000000,8.1.3,,1867.0,73.0,635.0,365.0,220.0,https://pypi.org/project/nikola,MIT,2021-02-13 17:18:18.000000,270.0,1867.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
15,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,29,True,jupyter-widgets/ipyleaflet,ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000000,2021-04-20 02:45:10.000000,2021-04-12 10:46:55.000000,290.0,153.0,257.0,1115.0,912.0,2021-01-05 16:38:38.000000,0.13.6,,76164.0,70.0,934.0,834.0,64.0,https://pypi.org/project/ipyleaflet,MIT,2021-01-05 16:38:38.000000,98.0,42828.0,https://anaconda.org/conda-forge/ipyleaflet,2021-01-16 23:51:37.383000,664461.0,1.0,,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-01-05 16:30:30.235000,2.0,22262.0,,,,,,,,,,
16,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,others,29,True,holoviz/panel,panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000000,2021-05-05 17:13:20.000000,2021-05-05 10:42:49.000000,161.0,412.0,781.0,1034.0,1366.0,2021-04-15 09:58:42.000000,0.11.3,,123903.0,85.0,1431.0,1395.0,67.0,https://pypi.org/project/panel,BSD-3-Clause,2021-05-05 11:07:54.000000,36.0,117153.0,https://anaconda.org/conda-forge/panel,2021-04-15 10:16:04.506000,209252.0,2.0,,,,,,,,,,,,,,,,,,,,
17,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,True,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-04-19 09:53:35.921000,2020-11-20 20:06:41.000000,1938.0,65.0,49.0,10943.0,517.0,2021-04-12 13:34:23.369000,5.0.10,,126557.0,72.0,71.0,71.0,12.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2021-04-19 09:53:35.921000,0.0,126557.0,,,,,,,,,,
18,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000000,2021-04-26 15:30:49.000000,2021-04-26 15:30:49.000000,928.0,198.0,190.0,8412.0,595.0,2018-11-22 17:02:16.000000,0.20.0,,33881.0,116.0,2268.0,2078.0,28.0,https://pypi.org/project/jupyterthemes,MIT,2018-11-22 17:02:16.000000,190.0,33881.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,28,True,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-04-16 21:26:59.000000,2021-04-06 05:51:36.000000,726.0,328.0,447.0,4571.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,203351.0,16.0,494.0,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000000,494.0,203351.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
20,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,28,True,voila-dashboards/voila,voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000000,2021-05-03 16:05:52.000000,2021-05-03 16:05:52.000000,318.0,223.0,282.0,3257.0,889.0,2021-04-28 14:59:39.000000,0.2.10,,43791.0,58.0,3757.0,3731.0,47.0,https://pypi.org/project/voila,BSD-3-Clause,2021-04-28 14:59:39.000000,26.0,37360.0,https://anaconda.org/conda-forge/voila,2021-04-28 16:36:18.470000,117585.0,2.0,,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555000,,2638.0,,,,,,,,,,
21,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,28,True,bqplot/bqplot,bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000000,2021-04-27 13:32:30.000000,2021-04-27 13:32:30.000000,404.0,194.0,333.0,3070.0,3333.0,2021-04-21 13:59:07.421000,0.5.27,,62735.0,93.0,147.0,25.0,51.0,https://pypi.org/project/bqplot,Apache-2.0,2021-04-08 11:30:01.000000,112.0,36341.0,https://anaconda.org/conda-forge/bqplot,2021-04-21 14:28:06.059000,597483.0,1.0,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2021-04-21 13:59:07.421000,10.0,16436.0,,,,,,,,,,
22,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,28,True,jupyter/nbdime,nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000000,2021-05-05 16:17:02.000000,2021-04-20 11:27:09.000000,122.0,52.0,211.0,1971.0,1928.0,2021-04-14 17:36:09.471000,2.1.0,,312653.0,23.0,258.0,46.0,32.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-04-14 17:37:10.000000,212.0,132205.0,https://anaconda.org/conda-forge/nbdime,2021-04-15 00:58:33.048000,302851.0,2.0,,,,,,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-04-14 17:36:09.471000,,174734.0,,,,,,,,,,
23,nbclient,A client library for executing notebooks. Formally nbconvert's ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,28,True,jupyter/nbclient,nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000000,2021-04-27 18:49:29.000000,2021-04-27 18:49:29.000000,28.0,20.0,46.0,64.0,195.0,2021-02-26 08:08:24.000000,0.5.3,,10908142.0,14.0,15938.0,15938.0,19.0,https://pypi.org/project/nbclient,BSD-3-Clause,2021-02-26 08:08:24.000000,0.0,10834338.0,https://anaconda.org/conda-forge/nbclient,2021-02-26 10:44:05.167000,1107063.0,1.0,,,,,,,,,,,,,,,,,,,,
24,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,27,True,nteract/nteract,nteract_on_jupyter,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000000,2021-05-04 03:20:11.000000,2021-05-04 00:37:55.000000,543.0,140.0,1497.0,5516.0,10501.0,2021-01-26 05:18:38.000000,0.28.0,1177163.0,23652.0,66.0,5.0,,167.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000000,5.0,4033.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
25,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,27,True,nteract/papermill,papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000000,2021-04-27 07:07:42.000000,2021-04-27 07:07:42.000000,311.0,88.0,217.0,4093.0,,2021-03-09 17:54:04.000000,2.3.3,,356095.0,70.0,1391.0,1241.0,89.0,https://pypi.org/project/papermill,BSD-3-Clause,2021-03-09 17:54:04.000000,150.0,351560.0,https://anaconda.org/conda-forge/papermill,2021-03-11 16:25:12.955000,149656.0,2.0,,,,,,,,,,,,,,,,,,,,
26,Perspective,Streaming pivot visualization via WebAssembly.,https://github.com/finos/perspective,,lab-extensions,27,True,finos/perspective,perspective-python,,https://github.com/finos/perspective,2017-11-02 16:27:54.000000,2021-05-06 12:52:18.000000,2021-05-05 02:16:01.000000,363.0,73.0,343.0,3354.0,4439.0,2021-04-28 03:16:56.000000,0.8.0,,3899.0,43.0,192.0,184.0,63.0,https://pypi.org/project/perspective-python,Apache-2.0,2021-04-28 03:16:56.000000,8.0,1764.0,,,,1.0,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-04-27 22:07:08.811000,,2135.0,,,,,,,,,,
27,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,27,True,damianavila/RISE,RISE,conda-forge/rise,https://github.com/damianavila/RISE,2013-08-26 18:55:36.000000,2021-04-29 15:35:53.000000,2021-04-29 10:13:29.000000,356.0,126.0,279.0,3008.0,737.0,2020-10-29 01:31:20.000000,5.7.1,,10638.0,28.0,1773.0,1463.0,39.0,https://pypi.org/project/RISE,BSD-3-Clause,2020-10-29 01:31:20.000000,310.0,6818.0,https://anaconda.org/conda-forge/rise,2021-03-11 13:00:21.741000,149004.0,2.0,,,,,,,,,,,,,,,,,,,,
28,Jupyter Book,"Build interactive, publication-quality documents from Jupyter Notebooks.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,27,True,executablebooks/jupyter-book,jupyter-book,,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000000,2021-05-06 14:04:14.000000,2021-05-05 21:06:42.000000,345.0,291.0,503.0,2228.0,1240.0,2021-04-04 20:28:28.000000,0.10.2,,15645.0,33.0,44.0,,77.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2021-05-04 23:53:39.000000,44.0,15645.0,,,,2.0,,,,,,,,,,,,-2.0,,,,,,,,
29,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,27,True,catherinedevlin/ipython-sql,ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000000,2021-05-02 14:20:52.000000,2021-03-14 13:53:23.000000,233.0,96.0,37.0,1375.0,251.0,2020-05-02 15:29:58.000000,0.4.0,,33029.0,16.0,1794.0,1672.0,43.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000000,122.0,31148.0,https://anaconda.org/conda-forge/ipython-sql,2020-10-14 09:42:08.609000,107217.0,1.0,,,,,,,,,,,,,,,,,,,,
30,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,27,True,matplotlib/ipympl,ipympl,,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000000,2021-04-16 21:37:14.000000,2021-04-16 21:35:38.000000,146.0,102.0,95.0,1047.0,301.0,2021-03-22 22:29:34.000000,0.7.0,,127452.0,36.0,1466.0,1414.0,23.0,https://pypi.org/project/ipympl,BSD-3-Clause,2021-03-22 22:31:30.000000,52.0,53244.0,,,,2.0,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2021-01-20 17:50:35.010000,,74208.0,,,,,,,,,,
31,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,27,True,jupyterlab/jupyterlab-git,jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,2017-06-20 17:31:00.000000,2021-05-03 09:08:47.801000,2021-05-03 06:29:08.000000,185.0,79.0,372.0,859.0,1637.0,2021-05-03 06:32:34.000000,0.30.1,,60227.0,41.0,43.0,13.0,59.0,https://pypi.org/project/jupyterlab-git,BSD-3-Clause,2021-05-03 06:32:34.000000,30.0,57975.0,https://anaconda.org/conda-forge/jupyterlab-git,2021-05-03 09:08:47.801000,65329.0,1.0,,,,,,,,,,,,,,,,,,,,
32,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,26,True,pair-code/facets,facets-overview,,https://github.com/PAIR-code/facets,2017-07-07 14:03:03.000000,2021-05-06 12:01:08.000000,2021-05-06 12:01:05.000000,834.0,76.0,76.0,6563.0,264.0,2019-07-24 15:57:06.000000,1.0.0,,80988.0,4.0,49.0,43.0,28.0,https://pypi.org/project/facets-overview,Apache-2.0,2019-07-24 15:57:06.000000,6.0,80988.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
33,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,26,False,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000000,2021-03-07 23:26:08.000000,2020-04-07 18:56:49.000000,339.0,152.0,123.0,2648.0,405.0,2020-04-07 16:43:54.000000,1.3.1,,67362.0,73.0,127.0,1.0,30.0,https://pypi.org/project/qgrid,Apache-2.0,2020-04-07 16:43:54.000000,126.0,58020.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336000,296646.0,2.0,,,,,,qgrid,https://www.npmjs.com/package/qgrid,2017-07-08 00:42:37.705000,0.0,1736.0,,,,,,,,,,
34,ipyparallel,Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,26,True,ipython/ipyparallel,ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000000,2021-05-06 12:54:12.000000,2021-05-06 09:52:49.000000,768.0,147.0,108.0,1954.0,,2020-05-05 18:42:38.000000,6.3.0,,172437.0,21.0,2019.0,1529.0,98.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2020-05-05 18:42:38.000000,490.0,165358.0,https://anaconda.org/conda-forge/ipyparallel,2021-01-22 17:12:52.539000,431863.0,2.0,,,,,,,,,,,,,,,,,,,,
35,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/maartenbreddels/ipyvolume,,widgets,26,True,maartenbreddels/ipyvolume,ipyvolume,conda-forge/ipyvolume,https://github.com/maartenbreddels/ipyvolume,2016-12-21 15:30:13.000000,2021-04-20 13:21:49.451000,2021-04-13 12:27:07.000000,211.0,173.0,123.0,1597.0,929.0,2019-07-07 19:46:13.862000,0.5.2,,26671.0,46.0,523.0,471.0,38.0,https://pypi.org/project/ipyvolume,MIT,2021-04-13 12:23:25.000000,48.0,15797.0,https://anaconda.org/conda-forge/ipyvolume,2021-04-20 13:21:49.451000,282580.0,2.0,,,,,,ipyvolume,https://www.npmjs.com/package/ipyvolume,2021-04-13 12:31:01.403000,4.0,5334.0,,,,,,,,,,
36,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,26,True,pixiedust/pixiedust,pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,2016-07-01 17:34:14.000000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41.000000,162.0,163.0,260.0,1009.0,2157.0,2021-02-01 03:34:36.000000,1.1.19,,12317.0,92.0,240.0,196.0,33.0,https://pypi.org/project/pixiedust,Apache-2.0,2021-02-01 03:34:36.000000,44.0,10869.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331000,26066.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,
37,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,26,True,jupyter-incubator/sparkmagic,sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,2015-09-21 15:35:25.000000,2021-03-19 18:11:30.000000,2021-02-04 03:22:19.000000,347.0,135.0,242.0,967.0,1081.0,2021-02-04 15:34:27.000000,0.18.0,,42738.0,46.0,215.0,181.0,49.0,https://pypi.org/project/sparkmagic,BSD-3-Clause,2021-02-04 15:34:27.000000,34.0,42093.0,https://anaconda.org/conda-forge/sparkmagic,2021-01-07 08:26:56.626000,29044.0,1.0,,,,,,,,,,,,,,,,,,,,
38,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,26,True,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,158.0,62.0,141.0,725.0,1659.0,2021-02-26 14:01:21.000000,2.3.0,,39457.0,43.0,49.0,15.0,27.0,https://pypi.org/project/pythreejs,BSD-3-Clause,2021-02-26 14:01:21.000000,26.0,25254.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,295988.0,2.0,,,,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2021-02-26 13:59:06.062000,8.0,9270.0,,,,,,,,,,
39,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000000,2021-04-06 17:45:37.000000,2021-01-27 08:24:41.000000,42.0,35.0,60.0,347.0,435.0,2020-07-30 10:58:32.000000,0.9.6,,64960.0,19.0,1185.0,1009.0,26.0,https://pypi.org/project/nbval,BSD-3-Clause,2020-07-30 10:58:32.000000,176.0,62314.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985000,129668.0,2.0,,,,,,,,,,,,,,,,,,,,
