,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,cran_id,gem_id,pypi,hex_id,bitbucket_id
80,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,True,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-06-28 10:48:02.000000,2021-05-24 03:32:18.000000,27.0,54.0,1352.0,204.0,7499.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,881.0,881.0,33.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
81,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,22,True,cytoscape/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-06-07 09:13:36.000000,2021-05-25 18:46:21.000000,43.0,48.0,80.0,156.0,619.0,2021-06-18 12:21:51.000000,1.2.1,3.0,1226.0,17.0,35.0,35.0,26.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,19625.0,2.0,,,,,,,,,,,,,,,,,,
82,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,22,True,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-07-14 06:45:06.000000,2021-07-14 06:44:30.000000,52.0,35.0,60.0,134.0,,2021-06-24 11:38:53.000000,0.10.1,,44343.0,15.0,371.0,341.0,21.0,https://pypi.org/project/nbgitpuller,BSD-3-Clause,2021-06-24 11:38:53.000000,30.0,43573.0,https://anaconda.org/conda-forge/nbgitpuller,2021-06-24 12:51:05.869000,19267.0,2.0,,,,,,,,,,,,-2.0,,,,,,
83,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,nteract/commuter,,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000000,2021-05-11 19:17:24.000000,2021-05-11 19:17:24.000000,546.0,47.0,39.0,5565.0,622.0,2020-10-27 19:53:29.453000,5.11.0,,361.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453000,,361.0,,,,,,,,
84,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,21,True,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-06-08 17:06:12.000000,2021-03-12 23:00:14.000000,639.0,130.0,160.0,4829.0,574.0,2021-01-20 07:28:10.000000,0.9.0,,2845.0,30.0,1.0,,57.0,https://pypi.org/project/knowledge-repo,Apache-2.0,2021-01-20 07:28:10.000000,1.0,2845.0,,,,2.0,,,,,,,,,,,,,,,,,,
85,IHaskell,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,21,True,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-07-10 10:47:07.000000,2021-07-10 10:47:01.000000,236.0,43.0,663.0,2268.0,1910.0,2018-08-01 13:19:52.714000,0.0.6,,53.0,6.0,4.0,4.0,101.0,,MIT,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714000,,53.0,,,,,,,,
86,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-06-15 20:16:25.000000,2021-04-10 13:03:02.000000,75.0,29.0,111.0,805.0,163.0,2021-04-10 13:07:39.934000,3.0.9,,11747.0,11.0,3.0,3.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934000,,11747.0,,,,,,,,
87,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000000,2021-06-23 17:16:32.000000,2021-04-02 15:15:07.000000,37.0,18.0,113.0,455.0,353.0,2021-04-02 15:07:25.000000,1.4.10,,24330.0,54.0,2.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000000,2.0,15427.0,,,,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719000,,8903.0,,,,,,,,
88,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,nicolaskruchten/jupyter_pivottablejs,pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000000,2018-12-04 14:43:26.000000,2018-12-04 14:43:25.000000,59.0,16.0,37.0,440.0,32.0,2018-01-15 18:14:37.000000,0.9.0,,14022.0,10.0,209.0,175.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000000,34.0,14022.0,,,,3.0,,,,,,,,,,,,,,,,,,
89,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,False,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-06-15 18:34:07.000000,2020-04-30 08:50:34.000000,56.0,67.0,48.0,427.0,282.0,2020-04-30 08:53:17.000000,0.4.4,,14214.0,21.0,21.0,3.0,8.0,https://pypi.org/project/ipysheet,MIT,2020-04-30 08:53:17.000000,18.0,9808.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,34645.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2020-04-30 08:49:24.146000,,3252.0,,,,,,,,
90,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,21,True,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-06-16 01:28:12.000000,2021-05-14 15:32:42.000000,47.0,68.0,97.0,369.0,867.0,2021-05-14 15:18:42.716000,0.32.1,64.0,10493.0,64.0,4.0,,19.0,https://pypi.org/project/itkwidgets,Apache-2.0,2021-05-14 15:16:38.000000,4.0,8209.0,,,,3.0,,,,,,itkwidgets,https://www.npmjs.com/package/itkwidgets,2021-05-14 15:18:42.716000,,2281.0,,,,,,,,
91,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,21,True,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-06-08 23:54:42.000000,2021-06-08 23:54:42.000000,106.0,13.0,158.0,355.0,554.0,2021-04-19 20:13:02.000000,2.5.0,92.0,4779.0,26.0,6.0,,42.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2020-08-18 17:56:44.000000,6.0,4777.0,,,,2.0,,,,,,,,,,,,,,,,,,
92,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,True,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37.000000,22.0,24.0,25.0,215.0,,2021-01-06 19:12:18.000000,0.4.2,,72221.0,7.0,62.0,42.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000000,20.0,72221.0,,,,2.0,,,,,,,,,,,,,,,,,,
93,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,21,True,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,32.0,73.0,126.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,66904.0,8.0,17.0,,23.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000000,17.0,66904.0,,,,2.0,,,,,,,,,,,,,,,,,,
94,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,greenape/mknotebooks,mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000000,2021-07-15 12:06:30.000000,2021-07-15 12:04:55.000000,15.0,6.0,21.0,77.0,726.0,2021-03-22 12:55:36.000000,0.7.0,,9681.0,358.0,111.0,101.0,12.0,https://pypi.org/project/mknotebooks,MIT,2021-07-15 12:06:30.000000,10.0,9681.0,,,,2.0,,,,,,,,,,,,,,,,,,
95,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-07-03 00:40:48.000000,2021-06-02 09:43:47.000000,338.0,141.0,1090.0,3718.0,2357.0,2021-06-02 09:44:54.000000,2.16.3,,,90.0,,,87.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
96,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,True,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-07-13 22:12:59.000000,2021-07-13 22:08:40.000000,275.0,15.0,61.0,2071.0,,2021-07-13 22:12:59.000000,0.13.2,,17208.0,4.0,,,9.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,20.0,447428.0,,,,,,,,,,,,,
97,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2021-07-12 20:54:11.000000,2021-06-14 15:04:41.000000,176.0,13.0,13.0,891.0,196.0,2021-06-14 15:07:13.000000,1.1.0,,5366.0,10.0,0.0,,13.0,https://pypi.org/project/pyforest,MIT,2021-06-14 15:07:13.000000,0.0,5366.0,,,,2.0,,,,,,,,,,,,,,,,,,
98,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,False,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,87.0,39.0,29.0,774.0,264.0,2017-11-16 17:59:43.000000,1.5.1,,5299.0,26.0,173.0,125.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000000,48.0,4437.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31924.0,3.0,,,,,,,,,,,,,,,,,,
99,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,False,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34.000000,134.0,22.0,8.0,510.0,41.0,2021-01-22 17:06:54.671000,0.4.0,,10940.0,10.0,129.0,128.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000000,1.0,1609.0,,,,2.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671000,,9331.0,,,,,,,,
100,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,2017-10-24 02:12:37.000000,2021-07-14 22:24:46.000000,2021-07-14 22:24:46.000000,58.0,47.0,30.0,488.0,347.0,2021-07-06 17:15:27.404000,3.0.0,,3388.0,16.0,3.0,2.0,20.0,https://pypi.org/project/jupyterlab_latex,BSD-3-Clause,2021-07-07 16:25:27.000000,1.0,1058.0,,,,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404000,,2330.0,,,,,,,,
101,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,True,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000000,2021-07-02 10:22:51.000000,2021-06-29 12:29:51.000000,56.0,37.0,25.0,479.0,101.0,2021-04-29 10:22:28.814000,0.9.0,,5900.0,11.0,26.0,26.0,16.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814000,,5900.0,,,,,,,,
102,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter/enterprise_gateway,,kernels,20,True,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter/enterprise_gateway,2017-04-21 16:05:14.000000,2021-07-08 04:37:34.000000,2021-06-10 19:14:00.000000,149.0,87.0,391.0,439.0,1090.0,2021-02-16 22:52:25.000000,2.5.0,10006.0,1031.0,26.0,1.0,,81.0,https://pypi.org/project/jupyter_enterprise_gateway,BSD-3-Clause,2020-04-27 23:19:05.000000,1.0,809.0,,,,2.0,,,,,,,,,,,,-1.0,,,,,,
103,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,True,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,63.0,3.0,49.0,371.0,96.0,2020-06-09 08:23:50.000000,0.8.0,,5629.0,16.0,307.0,269.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000000,38.0,2811.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,123995.0,2.0,,,,,,,,,,,,,,,,,,
104,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,20,True,jupyter-xeus/xeus-python,xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,2018-10-12 13:18:30.000000,2021-06-25 09:54:17.687000,2021-06-25 08:27:59.000000,49.0,53.0,99.0,292.0,685.0,2021-05-27 14:27:40.000000,0.12.4,,32828.0,60.0,0.0,,16.0,https://pypi.org/project/xeus-python,BSD-3-Clause,2021-06-23 20:47:25.000000,0.0,10503.0,https://anaconda.org/conda-forge/xeus-python,2021-06-25 09:54:17.687000,692102.0,2.0,,,,,,,,,,,,,,,,,,
105,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,True,SamLau95/nbinteract,nbinteract,,https://github.com/SamLau95/nbinteract,2017-08-31 00:16:20.000000,2021-07-12 23:28:10.000000,2021-04-15 20:39:36.000000,21.0,43.0,41.0,201.0,590.0,2021-01-05 06:47:54.000000,0.2.6,,2146.0,37.0,38.0,1.0,8.0,https://pypi.org/project/nbinteract,BSD-3-Clause,2021-01-05 06:47:54.000000,37.0,2146.0,,,,3.0,,,,,,,,,,,,,,,,,,
106,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-06-17 17:56:23.000000,2021-06-17 17:55:43.000000,22.0,12.0,16.0,188.0,,2021-02-04 22:39:49.000000,0.8.0,,11354.0,20.0,11.0,11.0,5.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,11354.0,,,,,,,,
107,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,True,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-07-02 19:26:01.000000,2021-06-29 19:30:08.000000,12.0,3.0,39.0,154.0,,2021-06-29 19:30:43.000000,0.10.0,,14983.0,26.0,124.0,102.0,3.0,https://pypi.org/project/ipytest,MIT,2021-06-29 19:30:43.000000,22.0,14983.0,,,,3.0,,,,,,,,,,,,,,,,,,
108,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,vericast/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57.000000,23.0,16.0,18.0,135.0,188.0,2018-03-23 20:36:58.000000,0.4.1,,5862.0,14.0,62.0,62.0,6.0,https://pypi.org/project/spylon-kernel,BSD-3-Clause,2018-03-23 20:36:58.000000,,4532.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,70540.0,2.0,,,,,,,,,,,,,,,,,,
109,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-07-15 09:09:45.000000,2021-05-05 12:02:36.000000,94.0,40.0,70.0,122.0,327.0,2021-04-07 15:14:58.000000,1.1.0,,738.0,9.0,10.0,10.0,38.0,https://pypi.org/project/batchspawner,BSD-3-Clause,2021-04-07 15:14:58.000000,0.0,738.0,,,,2.0,,,,,,,,,,,,,,,,,,
110,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2021-06-20 13:57:44.000000,2021-06-20 13:57:33.000000,23.0,7.0,14.0,103.0,91.0,2021-06-20 13:30:25.566000,3.0.1,,8568.0,10.0,16.0,16.0,7.0,,BSD-3-Clause,,,,,,,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2021-06-20 13:30:25.566000,,8568.0,,,,,,,,
111,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-07-06 19:15:11.366000,2021-07-06 16:29:48.000000,36.0,7.0,18.0,32.0,272.0,2021-07-06 16:30:07.000000,0.10.4,,285158.0,31.0,2.0,,18.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2021-07-06 16:30:01.000000,2.0,273672.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-07-06 19:15:11.366000,160817.0,3.0,,,,,,,,,,,,,,,,,,
112,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,20,False,vidartf/ipydatawidgets,ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,2017-07-31 17:37:26.000000,2021-01-06 10:43:12.012000,2021-01-04 10:18:53.000000,6.0,3.0,5.0,24.0,266.0,2021-01-04 10:18:03.000000,4.2.0,,42096.0,16.0,364.0,338.0,5.0,https://pypi.org/project/ipydatawidgets,BSD-3-Clause,2021-01-04 10:18:03.000000,26.0,39535.0,https://anaconda.org/conda-forge/ipydatawidgets,2021-01-06 10:43:12.012000,94764.0,3.0,,,,,,,,,,,,,,,,,,
113,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-06-10 20:34:30.000000,2021-06-10 20:32:30.000000,358.0,92.0,673.0,2269.0,700.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,100.0,,MIT,,,,,,,2.0,,,,,,,,,,,,,,,,,,
114,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,True,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-06-23 14:52:15.000000,2021-06-23 14:52:14.000000,197.0,116.0,111.0,1880.0,465.0,,,,3512.0,14.0,,,19.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,108897.0,2.0,,,,,,,,,,,,,,,,,,
115,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,True,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-07-12 20:45:19.000000,2021-07-12 20:44:03.000000,755.0,18.0,248.0,1849.0,,2021-07-06 17:13:22.000000,a6241bd0d98e81ea21f4cfba26ef48fc159646b112fc4986113d5ab219c6c26f,,2537.0,43.0,,,142.0,,Apache-2.0,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-07-06 17:47:00.090199,155.0,190308.0,,,,,,,,,,,,,
116,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-07-08 08:37:08.000000,2021-07-08 04:26:23.000000,6.0,42.0,137.0,633.0,681.0,2021-06-22 17:12:14.000000,0.7.2,15.0,15.0,8.0,147.0,147.0,44.0,,MIT,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-05-28 09:43:26.289926,1.0,1150.0,,,,,,,,,,iruby,,,
117,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,19,True,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-05-11 09:27:28.000000,2021-03-17 12:46:20.000000,106.0,38.0,39.0,552.0,319.0,2021-01-19 14:40:37.214000,1.8.0,,12420.0,38.0,0.0,,19.0,https://pypi.org/project/witwidget,Apache-2.0,2021-01-19 14:40:21.000000,0.0,9625.0,,,,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-01-19 14:40:37.214000,,2795.0,,,,,,,,
118,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,19,True,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,33.0,18.0,11.0,386.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1533.0,2.0,21.0,21.0,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,84325.0,3.0,,,,,,,,,,,,,,,,,,
119,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,False,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,54.0,30.0,130.0,380.0,347.0,2018-06-11 13:11:15.000000,0.28.4,,19853.0,97.0,5.0,,16.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000000,5.0,19853.0,,,,2.0,,,,,,,,,,,,,,,,,,
120,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,19,True,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2020-11-09 20:50:58.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,326.0,,2020-08-17 02:44:36.000000,1.0.0,,46049.0,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,46049.0,,,,2.0,,,,,,,,,,,,,,,,,,
121,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-06-15 21:32:44.000000,2020-03-04 03:38:48.000000,72.0,23.0,34.0,291.0,192.0,2020-03-04 03:40:19.000000,2.0.0,,2837.0,21.0,4.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,BSD-3-Clause,2020-03-04 03:40:19.000000,2.0,589.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2020-03-04 03:39:30.578000,,2248.0,,,,,,,,
122,nbQA,Run any Python script on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,19,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-07-15 14:31:06.000000,2021-07-15 14:31:02.000000,14.0,20.0,196.0,247.0,526.0,2021-06-25 08:13:54.000000,0.13.1,,9517.0,68.0,0.0,,18.0,https://pypi.org/project/nbqa,MIT,2021-06-25 08:13:54.000000,0.0,9517.0,,,,3.0,,,,,,,,,,,,,,,,,,
123,responsible-ai-widgets,"This project provides responsible AI user interfaces for Fairlearn, interpret-community, and Error Analysis, as well..",https://github.com/microsoft/responsible-ai-widgets,,widgets,19,True,microsoft/responsible-ai-widgets,raiwidgets,,https://github.com/microsoft/responsible-ai-widgets,2020-07-06 20:46:53.000000,2021-07-15 07:51:31.000000,2021-07-15 00:25:13.000000,55.0,84.0,106.0,224.0,,2021-06-28 23:07:45.000000,0.8.0,,3217.0,17.0,10.0,10.0,16.0,https://pypi.org/project/raiwidgets,MIT,2021-06-28 23:07:45.000000,0.0,3217.0,,,,3.0,,,,,,,,,,,,,,,,,,
