,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,hex_id,docs_url,bitbucket_id
111,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,22,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,250.0,77.0,1293.0,232.0,667.0,972.0,2022-09-02 21:15:20.926,1.2.1,,5975.0,19.0,,,56.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,,5975.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
112,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,22,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2025-02-26 17:21:53.000000,2025-02-26 17:21:51,1234.0,,86.0,17.0,210.0,13.0,77.0,970.0,2025-02-26 15:31:57.000,0.18.0,434.0,1542.0,25.0,190.0,184.0,21.0,https://pypi.org/project/ipyvizzu,2025-02-26 15:31:57.000,6.0,1533.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
113,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,22,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2025-04-22 14:56:51.678000,2017-11-16 19:29:56,264.0,,115.0,20.0,30.0,46.0,29.0,859.0,2017-11-16 17:59:43.000,1.5.1,,8121.0,26.0,320.0,307.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,13.0,7703.0,https://anaconda.org/conda-forge/notedown,2025-04-22 14:56:51.678,36822.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
114,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2025-04-22 14:56:37.375000,2019-07-22 06:22:45,1380.0,,147.0,24.0,154.0,79.0,137.0,761.0,2019-07-21 08:49:48.715,0.9.0,,12284.0,96.0,18.0,,17.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,13.0,6546.0,https://anaconda.org/conda-forge/gmaps,2025-04-22 14:56:37.375,553898.0,3.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,5.0,254.0,,,,,,,,,,,,,
115,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2025-09-23 17:36:11.000000,2025-09-23 17:36:11,1189.0,6.0,225.0,47.0,230.0,14.0,,746.0,2022-04-21 19:01:00.000,0.5.0,,8531.0,14.0,,,111.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,,8531.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
116,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,True,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2025-02-06 21:36:12.000000,2025-02-06 21:36:09,223.0,,137.0,138.0,92.0,42.0,67.0,677.0,2019-06-03 21:24:10.000,0.10.2,,12840.0,20.0,12.0,,23.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,12.0,12840.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
117,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,22,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2025-09-10 16:09:49.000000,2025-09-10 16:09:46,286.0,5.0,79.0,18.0,156.0,45.0,53.0,659.0,2025-03-03 18:36:11.000,0.13.0,,8436.0,127.0,11.0,3.0,26.0,https://pypi.org/project/jupyterlab-nvdashboard,2025-03-03 18:36:11.000,3.0,7434.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2025-04-22 14:57:18.788,63108.0,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,5.0,16.0,,,,,,,,,,,,,
118,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,22,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2025-09-05 07:57:24.000000,2025-09-05 07:57:23,1377.0,4.0,228.0,38.0,790.0,78.0,504.0,651.0,2024-02-20 05:17:30.000,3.2.3,49295.0,10994.0,41.0,1.0,,120.0,https://pypi.org/project/jupyter_enterprise_gateway,2024-02-20 05:03:07.000,1.0,7448.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2025-04-22 14:56:44.007,185015.0,2.0,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
119,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2025-04-22 14:57:51.677000,2021-06-29 12:29:51,101.0,,75.0,27.0,53.0,55.0,26.0,616.0,2021-04-29 10:22:28.814,0.9.0,,3017.0,11.0,1401.0,1396.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,1799.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2025-04-22 14:57:51.677,27850.0,1.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,5.0,693.0,,,,,,,,,,,,,
120,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2025-04-22 14:56:27.999000,2024-03-12 17:51:18,623.0,,134.0,40.0,218.0,21.0,169.0,545.0,2024-03-12 17:51:38.000,3.0.1,338.0,4967.0,32.0,663.0,644.0,48.0,https://pypi.org/project/jupyter-kernel-gateway,2024-03-12 17:51:31.000,19.0,,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2025-04-22 14:56:27.999,317751.0,2.0,,,,,,,,,,,,jupyter-server/kernel_gateway,-3.0,,,,,,,,,,
121,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2025-04-22 14:57:49.127000,2025-02-20 07:10:35,636.0,,78.0,28.0,217.0,42.0,74.0,510.0,2023-08-01 12:55:42.001,3.4.0,,6276.0,33.0,51.0,39.0,32.0,https://pypi.org/project/jupyterlab-katex,2023-05-23 12:27:01.602,2.0,1113.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2025-04-22 14:57:49.127,7496.0,1.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2023-08-01 12:55:42.001,10.0,5027.0,,,,,,,,,,,,,
122,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2025-09-30 12:31:31.000000,2025-09-26 09:12:36,978.0,13.0,77.0,18.0,466.0,68.0,136.0,458.0,2023-12-22 15:54:22.000,0.15.12,,42329.0,95.0,7.0,,25.0,https://pypi.org/project/xeus-python,2025-09-30 12:31:31.000,7.0,8831.0,https://anaconda.org/conda-forge/xeus-python,2025-09-19 19:35:16.740,2143924.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
123,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2025-02-16 18:17:12.000000,2025-02-16 18:15:55,403.0,,20.0,4.0,59.0,4.0,66.0,332.0,2024-04-21 15:57:55.000,0.14.2,,130905.0,44.0,652.0,627.0,6.0,https://pypi.org/project/ipytest,2025-02-16 18:17:12.000,25.0,130905.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
124,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,22,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2025-02-02 14:59:02.000000,2025-02-02 14:55:41,367.0,,24.0,7.0,19.0,72.0,159.0,277.0,2025-02-02 14:57:40.000,0.24.5,,55845.0,33.0,96.0,89.0,6.0,https://pypi.org/project/ipysigma,2025-02-02 14:57:10.000,2.0,55669.0,,,,3.0,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,2025-02-02 14:56:22.723,5.0,176.0,,medialab/ipysigma,,,,,,,,,,,
125,jupyverse,Modern Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,22,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2025-09-30 08:23:25.000000,2025-09-30 08:23:21,839.0,62.0,34.0,10.0,464.0,32.0,63.0,277.0,2025-09-29 15:28:11.000,0.10.21,8909.0,4318.0,105.0,16.0,16.0,18.0,https://pypi.org/project/jupyverse,2025-09-29 15:27:37.000,,2337.0,https://anaconda.org/conda-forge/fps-auth,2025-09-04 13:41:21.170,77259.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
126,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,22,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2025-09-29 09:26:00.000000,2025-09-29 09:26:00,118.0,22.0,40.0,14.0,88.0,31.0,14.0,257.0,2025-09-26 07:49:04.688,0.8.0,,46808.0,9.0,51.0,7.0,18.0,https://pypi.org/project/sidecar,2025-09-26 07:46:28.000,39.0,46029.0,https://anaconda.org/conda-forge/sidecar,2025-09-26 11:05:44.228,33997.0,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2025-09-26 07:49:04.688,5.0,183.0,,,4.0,,,,,,,,,,
127,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,22,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2025-10-02 08:18:27.000000,2025-10-02 08:18:26,746.0,41.0,37.0,14.0,209.0,18.0,85.0,231.0,2025-06-12 17:42:49.000,1.1.0,,2045.0,13.0,21.0,15.0,18.0,https://pypi.org/project/jupyter-fs,2025-06-12 17:42:49.000,6.0,1682.0,https://anaconda.org/conda-forge/jupyter-fs,2025-06-12 21:13:14.007,22166.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
128,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2025-10-01 06:16:48.000000,2025-10-01 06:16:46,462.0,9.0,130.0,14.0,171.0,61.0,92.0,198.0,2024-03-19 06:32:49.000,1.3.0,,6944.0,11.0,63.0,54.0,49.0,https://pypi.org/project/batchspawner,2024-03-19 06:32:49.000,9.0,6944.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
129,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,22,True,sudospawner,jupyterhub/sudospawner,,https://github.com/jupyterhub/sudospawner,BSD-3-Clause,2014-11-24 23:21:36.000,2025-10-01 06:12:38.000000,2025-10-01 06:12:36,175.0,56.0,44.0,10.0,56.0,19.0,35.0,51.0,2018-06-19 13:50:35.000,0.5.2,,1795.0,8.0,87.0,85.0,20.0,https://pypi.org/project/sudospawner,2018-06-19 13:50:35.000,2.0,1795.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
130,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,21,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2025-06-10 09:07:22.000000,2025-06-10 09:07:18,859.0,,269.0,47.0,40.0,89.0,357.0,4273.0,2024-05-10 13:13:05.000,2.4.2,,57.0,50.0,176.0,176.0,16.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,57.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
131,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,21,False,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2025-04-22 14:57:29.422000,2023-09-07 13:44:00,362.0,,112.0,16.0,119.0,1.0,112.0,1402.0,2023-09-07 13:59:32.000,0.17.0,,12270.0,90.0,14.0,,16.0,https://pypi.org/project/datapane,2023-09-07 13:59:32.000,14.0,10086.0,https://anaconda.org/conda-forge/datapane,2025-04-22 14:57:29.422,137639.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
132,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,21,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2024-09-15 14:04:28.000000,2020-11-04 01:10:24,87.0,,66.0,5.0,26.0,4.0,5.0,764.0,2024-09-15 14:04:28.000,2.4.0,,139572.0,34.0,226.0,,5.0,https://pypi.org/project/pick,2024-09-15 14:04:28.000,226.0,139572.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
133,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2025-04-22 15:32:21.072000,2018-12-04 14:43:25,32.0,,88.0,20.0,9.0,25.0,41.0,705.0,2018-01-15 18:14:37.000,0.9.0,,18978.0,10.0,550.0,540.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,10.0,18943.0,https://anaconda.org/anaconda/pivottablejs,2025-04-22 15:32:21.072,4114.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
134,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,21,False,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2025-04-22 14:57:00.469000,2024-01-04 06:37:51,311.0,,67.0,18.0,125.0,66.0,61.0,555.0,2022-11-28 09:27:38.314,0.7.0,,33220.0,24.0,50.0,7.0,14.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,38.0,30815.0,https://anaconda.org/conda-forge/ipysheet,2025-04-22 14:57:00.469,170408.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,5.0,302.0,,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
135,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,False,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2025-09-12 05:59:47.000000,2023-04-14 07:14:04,272.0,,40.0,18.0,113.0,19.0,24.0,466.0,2022-04-19 10:58:08.000,2.0.3,,2721.0,8.0,43.0,41.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,2.0,208.0,https://anaconda.org/conda-forge/nbtutor,2025-04-22 14:56:30.734,266458.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
136,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,False,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2025-04-22 14:56:43.280000,2024-05-12 17:38:04,108.0,,70.0,22.0,20.0,3.0,56.0,464.0,2024-05-12 14:31:13.000,1.0.0,,6768.0,18.0,401.0,393.0,10.0,https://pypi.org/project/appmode,2024-05-12 14:31:13.000,8.0,993.0,https://anaconda.org/conda-forge/appmode,2025-04-22 14:56:43.280,363841.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
137,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/1kbgz/tributary,,widgets,21,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/1kbgz/tributary,Apache-2.0,2018-09-08 02:58:57.000,2025-09-08 23:25:32.000000,2025-09-08 23:25:31,708.0,4.0,37.0,14.0,108.0,9.0,74.0,458.0,2023-05-10 10:40:01.245,0.2.1,,1615.0,18.0,70.0,70.0,7.0,https://pypi.org/project/tributary,2023-05-10 10:40:01.245,,408.0,https://anaconda.org/conda-forge/tributary,2025-04-22 14:57:28.541,77298.0,3.0,,,,,,,,,,,,1kbgz/tributary,,,,,,,,,,,
138,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,21,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-04-22 14:56:23.980000,2025-01-01 01:30:41,688.0,,65.0,27.0,510.0,15.0,91.0,382.0,2024-09-25 14:29:32.000,4.1.0,,49525.0,41.0,21.0,4.0,15.0,https://pypi.org/project/vega,2024-09-25 14:29:32.000,17.0,35649.0,https://anaconda.org/conda-forge/vega,2025-04-22 14:56:23.980,901955.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
139,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,21,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2025-06-02 12:58:34.000000,2025-06-02 12:58:34,414.0,,66.0,16.0,124.0,46.0,103.0,325.0,2023-11-07 09:41:30.000,7.0.0,,26042.0,28.0,24.0,3.0,26.0,https://pypi.org/project/dask-labextension,2023-08-04 14:55:02.000,16.0,8868.0,https://anaconda.org/conda-forge/dask-labextension,2025-04-22 14:57:06.988,1052102.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,5.0,205.0,,,,,,,,,,,,,
140,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,False,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2025-04-22 14:57:47.000000,2023-07-28 15:17:32,177.0,,30.0,6.0,60.0,,44.0,304.0,2021-02-04 22:39:49.000,0.8.0,,4583.0,20.0,223.0,216.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,3719.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2025-04-22 14:57:47.000,40006.0,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,5.0,150.0,,,,,,,,,,,,,
141,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2025-04-22 14:57:20.945000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,25.0,26.0,294.0,2021-01-06 19:12:18.000,0.4.2,,6366.0,7.0,572.0,559.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,13.0,6057.0,https://anaconda.org/conda-forge/nteract-scrapbook,2025-04-22 14:57:20.945,21046.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
142,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,False,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2025-04-22 14:57:49.970000,2023-07-28 20:05:17,217.0,,20.0,9.0,84.0,21.0,40.0,213.0,2023-07-28 20:19:38.000,0.8.4,,29937.0,19.0,327.0,319.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2023-07-28 20:19:38.000,3.0,26856.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2025-04-22 14:57:49.970,161236.0,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,5.0,96.0,,,,,,,,,,,,,
143,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,False,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 12:01:01.000000,2023-08-11 11:59:53,1742.0,,21.0,1.0,1078.0,15.0,26.0,137.0,2023-08-07 10:13:29.000,0.8.0,,27103.0,866.0,836.0,744.0,14.0,https://pypi.org/project/mknotebooks,2023-08-11 12:01:01.000,92.0,27103.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
144,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,21,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2025-10-01 06:12:08.000000,2025-10-01 06:12:05,281.0,6.0,87.0,12.0,81.0,41.0,52.0,124.0,2025-01-14 13:53:05.000,2.3.0,,6130.0,16.0,66.0,64.0,30.0,https://pypi.org/project/jupyter-rsession-proxy,2025-01-14 13:52:58.000,2.0,5382.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2025-04-22 14:57:05.156,38920.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
145,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,21,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2025-10-01 06:13:11.000000,2025-10-01 06:13:09,257.0,7.0,45.0,7.0,77.0,25.0,50.0,99.0,2024-10-20 13:41:10.000,1.0.2,,5469.0,21.0,54.0,52.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2024-10-20 13:41:10.000,2.0,4489.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2025-04-22 14:57:07.975,73561.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
146,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,21,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2025-07-21 23:14:54.000000,2025-03-05 08:24:10,256.0,,16.0,3.0,113.0,8.0,36.0,84.0,2023-08-15 15:28:38.000,3.4.0,3345.0,68301.0,36.0,383.0,371.0,11.0,https://pypi.org/project/jupyter-archive,2023-08-15 15:28:33.000,7.0,66562.0,https://anaconda.org/conda-forge/jupyter-archive,2025-04-22 14:57:14.483,100202.0,2.0,,,,,,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-08-15 15:28:31.802,5.0,103.0,,,,,,,,,,,,,
147,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,False,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2025-04-22 14:56:51.663000,2023-06-14 12:39:14,307.0,,9.0,5.0,47.0,11.0,10.0,44.0,2023-06-14 12:41:06.000,4.3.5,,167000.0,22.0,1548.0,1519.0,5.0,https://pypi.org/project/ipydatawidgets,2023-06-14 11:16:58.611,29.0,163030.0,https://anaconda.org/conda-forge/ipydatawidgets,2025-04-22 14:56:51.663,349400.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
148,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,20,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,553.0,40.0,256.0,59.0,39.0,6239.0,2020-10-27 19:53:29.453,5.11.0,,146.0,71.0,7.0,2.0,27.0,,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,5.0,146.0,,,,,,,,,,,,,
