,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
123,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,19,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-02-22 20:44:43.000000,2020-12-07 14:41:33.000000,36.0,30.0,24.0,66.0,144.0,2020-12-07 11:49:55.000000,0.15.0,,2317.0,16.0,13.0,13.0,15.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000000,0.0,2317.0,,,,2.0,,,,,,,,,,,,,,,,,,,
124,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,19,True,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-04-15 16:18:52.000000,2021-04-15 16:18:52.000000,6.0,5.0,16.0,46.0,86.0,2021-03-31 00:57:27.000000,0.16.1,,3868.0,12.0,89.0,89.0,6.0,https://pypi.org/project/mkdocs-jupyter,Apache-2.0,2021-03-31 00:57:27.000000,0.0,3868.0,,,,3.0,,,,,,,,,,,,,,,,,,,
125,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-04-22 08:47:27.000000,2021-04-07 09:08:05.000000,272.0,252.0,332.0,1879.0,2288.0,,,,,1.0,5.0,5.0,72.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,binderhub,,,
126,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-04-22 07:55:04.000000,2021-04-22 07:55:04.000000,202.0,110.0,187.0,1370.0,945.0,,,1100.0,136.0,37.0,,,33.0,,BSD-3-Clause,,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,7484.0,,,,,,,,,,,,,,
127,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2020-08-24 06:43:31.000000,2020-08-18 05:47:40.000000,163.0,13.0,11.0,852.0,183.0,2020-04-17 13:38:41.000000,1.0.3,,4678.0,9.0,0.0,,13.0,https://pypi.org/project/pyforest,MIT,2020-04-17 13:38:41.000000,0.0,4678.0,,,,3.0,,,,,,,,,,,,,,,,,,,
128,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-04-09 16:47:49.000000,2021-03-25 06:28:42.000000,5.0,49.0,128.0,611.0,627.0,2019-09-08 08:27:43.000000,0.4.0,14.0,10.0,3.0,140.0,140.0,42.0,,MIT,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-03-04 04:58:11.064228,,789.0,,,,,,,,,,,,iruby,,
129,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,False,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,109.0,35.0,53.0,542.0,86.0,2019-07-22 16:07:09.000000,0.7.2,2835.0,5832.0,10.0,42.0,,13.0,https://pypi.org/project/bash_kernel,BSD-3-Clause,2019-07-22 16:07:09.000000,42.0,5785.0,,,,2.0,,,,,,,,,,,,,,,,,,,
130,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-04-20 14:00:14.000000,2021-04-19 15:59:52.000000,41.0,24.0,26.0,390.0,,2021-04-19 15:43:27.002000,0.5.1,,17877.0,24.0,,,13.0,https://pypi.org/project/jupyterlab-nvdashboard,BSD-3-Clause,2021-04-19 15:12:01.000000,,1773.0,,,,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-19 15:43:27.002000,,16104.0,,1.0,,,,,,,
131,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-03-30 15:29:38.000000,2020-06-22 15:55:30.000000,62.0,27.0,65.0,338.0,511.0,2020-05-27 00:10:19.202000,2.0.0,,4445.0,32.0,2.0,2.0,13.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202000,,4445.0,,,,,,,,,
132,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,18,False,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,45.0,37.0,24.0,257.0,57.0,2017-09-08 07:23:49.000000,0.4.3,,1287.0,9.0,14.0,,10.0,https://pypi.org/project/nbopen,BSD-3-Clause,2018-04-25 07:36:48.000000,14.0,1287.0,,,,3.0,,,,,,,,,,,,,,,,,,,
133,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,23.0,11.0,66.0,238.0,,2021-02-27 04:59:39.000000,0.1.5,,1064.0,15.0,14.0,14.0,6.0,https://pypi.org/project/tributary,Apache-2.0,2020-08-25 18:51:06.000000,,170.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,8949.0,3.0,,,,,,,,,,,,,,,,,,,
134,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,18,True,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-04-20 15:47:48.000000,2021-04-20 15:47:23.000000,12.0,,,230.0,4963.0,2020-07-31 19:39:55.000000,0.3.0,,1111.0,7.0,,,13.0,https://pypi.org/project/lfortran,MIT,2020-07-31 19:39:55.000000,,136.0,https://anaconda.org/conda-forge/lfortran,2021-03-08 22:57:01.503000,20475.0,2.0,,,,,,,,,,,,,,,,,,,
135,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-04-05 15:36:10.000000,2021-04-05 15:36:03.000000,36.0,27.0,76.0,215.0,,2021-01-13 16:55:53.211000,5.0.0,,32442.0,24.0,0.0,,17.0,https://pypi.org/project/dask-labextension,BSD-3-Clause,2021-01-13 00:57:37.000000,0.0,5233.0,https://anaconda.org/conda-forge/dask-labextension,2021-03-03 15:52:21.078000,250322.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2021-01-13 16:55:53.211000,,15831.0,,,,,,,,,
136,nbQA,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-04-19 20:03:13.000000,2021-04-19 20:03:09.000000,12.0,25.0,176.0,212.0,478.0,2021-04-16 18:35:51.000000,0.6.1,,5336.0,58.0,0.0,,18.0,https://pypi.org/project/nbqa,MIT,2021-04-16 18:35:51.000000,0.0,5336.0,,,,3.0,,,,,,,,,,,,,,,,,,,
137,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,25.0,3.0,63.0,184.0,314.0,2021-03-28 05:43:45.000000,2.7.4,43991.0,977.0,26.0,,,16.0,,MIT,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
138,JupyterLab Chart Editor,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,18,True,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-03-10 20:57:44.000000,2021-03-10 20:56:11.000000,17.0,12.0,19.0,182.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,3815.0,12.0,3.0,3.0,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112000,,3815.0,,,,,,,,,
139,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-04-20 09:50:58.000000,2021-04-20 09:50:56.000000,19.0,12.0,16.0,170.0,,2021-02-04 22:39:49.000000,0.8.0,,9813.0,20.0,4.0,4.0,5.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,9813.0,,,,,,,,,
140,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-04-14 19:00:42.000000,2021-04-14 19:00:34.000000,68.0,5.0,48.0,166.0,213.0,2021-04-01 19:19:54.000000,2.4.4,,1063.0,11.0,2.0,,7.0,https://pypi.org/project/sas_kernel,Apache-2.0,2017-09-13 16:41:27.000000,2.0,1063.0,,,,2.0,,,,,,,,,,,,,,,,,,,
141,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,True,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-15 14:16:19.000000,2021-02-03 03:28:02.000000,50.0,30.0,7.0,154.0,214.0,2021-02-15 14:16:19.000000,1.1.1,2341.0,1093.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,Apache-2.0,2021-02-15 14:16:19.000000,,1023.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,860.0,,,,,,,,,,,,,,
142,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,18,True,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-04-20 04:55:51.000000,2021-04-20 04:55:51.000000,16.0,14.0,33.0,148.0,581.0,2021-04-18 11:36:06.000000,5.1.0,1.0,1357.0,23.0,1.0,1.0,24.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-18 12:55:39.732000,4410.0,3.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-03-01 07:45:37.717000,,475.0,,,,,,,,,
143,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,18,True,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2020-07-25 11:36:37.000000,2020-07-25 11:36:09.000000,10.0,3.0,36.0,141.0,127.0,2020-07-13 15:45:12.000000,0.9.1,,17309.0,23.0,118.0,96.0,3.0,https://pypi.org/project/ipytest,MIT,2020-07-13 15:45:12.000000,22.0,17309.0,,,,3.0,,,,,,,,,,,,,,,,,,,
144,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,18,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-04-20 18:04:56.000000,2020-03-24 14:27:42.000000,31.0,16.0,17.0,64.0,242.0,2019-04-23 08:43:52.000000,0.2.2,,309.0,5.0,22.0,22.0,16.0,https://pypi.org/project/niwidgets,Apache-2.0,2019-04-23 08:43:52.000000,,309.0,,,,3.0,,,,,,,,,,,,,,,,,,,
145,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,18,True,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-04-22 13:11:57.000000,2021-04-15 12:32:23.000000,31.0,14.0,19.0,34.0,112.0,2018-06-19 13:50:35.000000,0.5.2,,1499.0,8.0,35.0,32.0,14.0,https://pypi.org/project/sudospawner,BSD-3-Clause,2018-06-19 13:50:35.000000,3.0,1499.0,,,,3.0,,,,,,,,,,,,,,,,,,,
146,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-03-30 22:08:44.000000,2021-01-12 14:56:07.000000,7.0,7.0,1.0,26.0,64.0,2021-01-15 09:49:03.000000,1.5.0,,22618.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,MIT,2021-01-12 15:13:18.000000,0.0,21462.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,23124.0,3.0,,,,,,,,,,,,,,,,,,,
147,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,18,False,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,1.0,4.0,12.0,172.0,2021-01-05 12:56:20.000000,0.6.0,,1604.0,9.0,45.0,45.0,4.0,https://pypi.org/project/ipyscales,BSD-3-Clause,2021-01-05 12:56:20.000000,0.0,205.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,47590.0,3.0,,,,,,,,,,,,,,,,,,,
148,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,17,True,calysto/matlab_kernel,matlab_kernel,,https://github.com/Calysto/matlab_kernel,2015-01-31 12:51:06.000000,2020-11-09 20:41:50.000000,2020-11-09 20:41:43.000000,71.0,23.0,99.0,376.0,210.0,2018-11-30 21:07:39.000000,0.16.1,,1724.0,44.0,1.0,,17.0,https://pypi.org/project/matlab_kernel,BSD-3-Clause,2018-11-30 21:07:39.000000,1.0,1724.0,,,,3.0,,,,,,,,,,,,,,,,,,,
149,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,17,False,microsoft/gather,,,https://github.com/microsoft/gather,2018-10-08 23:32:10.000000,2021-03-30 20:49:47.000000,2020-02-14 15:11:45.000000,26.0,9.0,16.0,372.0,343.0,2020-02-06 15:50:53.838000,0.6.1,,154.0,9.0,,,12.0,,MIT,,,,,,,2.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,2020-02-06 15:50:53.838000,,154.0,,,,,,,,,
150,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,24.0,95.0,369.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7052.0,11.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,409026.0,3.0,,,,,,,,,,,,,,,,,,,
151,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,17,False,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,2019-02-01 09:37:05.000000,2021-03-31 10:19:22.000000,2020-01-04 12:02:35.000000,40.0,44.0,37.0,337.0,634.0,2020-01-04 11:56:53.000000,0.3.3,,1891.0,41.0,,,2.0,https://pypi.org/project/jupyterlab_sql,MIT,2020-01-04 11:56:53.000000,,1891.0,,,,2.0,,,,,,,,,,,,,,,,,,,
152,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,True,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,17.0,4.0,9.0,259.0,56.0,2019-11-28 16:00:27.000000,0.1.3,,2746.0,4.0,31.0,29.0,4.0,https://pypi.org/project/treon,MIT,2019-11-28 16:00:27.000000,2.0,2746.0,,,,3.0,,,,,,,,,,,,,,,,,,,
153,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,5.0,5.0,255.0,16.0,2019-04-11 00:12:42.000000,0.0.2,,3923.0,2.0,114.0,110.0,3.0,https://pypi.org/project/blackcellmagic,MIT,2019-04-11 00:12:42.000000,4.0,3923.0,,,,3.0,,,,,,,,,,,,,,,,,,,
154,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,17,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-02-24 06:31:50.000000,2021-02-24 06:31:50.000000,26.0,16.0,8.0,253.0,31.0,2020-06-27 13:40:43.778000,0.2.1,,5622.0,9.0,2.0,2.0,6.0,,MIT,,,,,,,2.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778000,,5622.0,,,,,,,,,
155,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-04-19 05:37:39.000000,2021-04-09 16:16:09.000000,47.0,64.0,55.0,210.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
156,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,True,mozilla/jupyter-spark,jupyter-spark,,https://github.com/mozilla/jupyter-spark,2016-01-27 15:38:50.000000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11.000000,40.0,16.0,14.0,193.0,106.0,2018-03-08 14:28:54.000000,0.4.0,,1569.0,4.0,5.0,,12.0,https://pypi.org/project/jupyter-spark,MPL-2.0,2018-03-08 14:28:54.000000,5.0,1569.0,,,,3.0,,,,,,,,,,,,,,,,,,,
157,SciJava Kernel,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,False,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,2017-01-31 01:16:24.000000,2019-08-27 12:36:47.000000,2019-08-27 12:36:11.000000,39.0,14.0,69.0,169.0,393.0,2017-06-02 21:19:27.000000,0.5.0,66.0,1398.0,15.0,,,8.0,,Apache-2.0,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430000,67092.0,3.0,,,,,,,,,,,,,,,,,,,
158,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,17,False,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000000,2019-12-09 16:52:17.000000,2019-12-09 16:52:07.000000,16.0,34.0,39.0,164.0,619.0,2019-12-09 16:49:29.000000,2.5.1,,1724.0,18.0,4.0,3.0,7.0,https://pypi.org/project/bookstore,BSD-3-Clause,2019-12-09 16:49:29.000000,1.0,1724.0,,,,3.0,,,,,,,,,,,,,,,,,,,
159,ML Hub,Multi-user development platform for machine learning teams. Simple to setup within minutes.,https://github.com/ml-tooling/ml-hub,,notebook-environments,17,True,ml-tooling/ml-hub,,,https://github.com/ml-tooling/ml-hub,2019-06-26 15:05:50.000000,2020-10-19 09:31:37.000000,2020-10-02 15:10:06.000000,33.0,11.0,7.0,159.0,217.0,2020-02-03 15:59:07.000000,1.0.0,960.0,1923.0,8.0,,,5.0,,Apache-2.0,,,,,,,3.0,mltooling/ml-hub,https://hub.docker.com/r/mltooling/ml-hub,2020-02-18 09:26:53.302538,5.0,41224.0,,,,,,,,,,,,,,
160,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,17,True,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,2020-02-06 15:49:32.000000,2021-04-09 14:14:10.000000,2021-04-09 14:14:02.000000,6.0,,24.0,152.0,731.0,2020-12-11 15:26:11.000000,0.2.1,,,5.0,60.0,60.0,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
161,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,17,True,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2020-05-24 13:16:18.000000,2020-05-24 13:16:16.000000,29.0,53.0,34.0,148.0,426.0,2019-10-03 18:34:08.594000,3.0.0,,160.0,17.0,14.0,10.0,9.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594000,4.0,160.0,,,,,,,,,
162,ipyexperiments,jupyter/ipython experiment containers for GPU and general RAM re-use.,https://github.com/stas00/ipyexperiments,,notebook-tools,17,True,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,2018-11-15 01:19:40.000000,2021-03-28 18:24:12.000000,2021-03-28 18:23:45.000000,9.0,,4.0,132.0,196.0,2021-03-28 03:39:09.000000,0.1.26,,580.0,23.0,6.0,4.0,3.0,https://pypi.org/project/ipyexperiments,Apache-2.0,2021-03-28 03:39:09.000000,2.0,580.0,,,,3.0,,,,,,,,,,,,,,,,,,,
163,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,17,True,ideonate/cdsdashboards,cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,2020-04-28 13:51:31.000000,2021-04-20 17:16:51.293000,2021-04-20 15:28:51.000000,17.0,11.0,41.0,92.0,405.0,2021-04-20 15:49:40.000000,0.5.6,,2246.0,36.0,,,9.0,https://pypi.org/project/cdsdashboards,BSD-3-Clause,2021-04-20 15:49:40.000000,,1434.0,https://anaconda.org/conda-forge/cdsdashboards,2021-04-20 17:16:51.293000,7308.0,3.0,,,,,,,,,,,,,,,,,,,
164,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,17,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2019-01-27 23:43:18.000000,2021-04-19 15:44:31.000000,2021-02-04 21:10:31.000000,7.0,7.0,9.0,88.0,,2021-02-04 21:12:12.000000,0.6.1,,10527.0,13.0,3.0,3.0,3.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425000,,10527.0,,,,,,,,,
165,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,17,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-04-14 17:03:41.000000,2021-02-10 20:53:07.000000,57.0,25.0,34.0,71.0,182.0,2020-05-09 03:29:47.000000,v1.2.0,,1040.0,8.0,22.0,22.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2020-05-09 03:33:22.000000,,1040.0,,,,3.0,,,,,,,,,,,,,,,,,,,
166,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,True,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-01-06 00:21:33.000000,2020-06-18 03:28:01.000000,22.0,88.0,93.0,67.0,269.0,2020-06-18 03:31:10.000000,0.5.10,,643.0,23.0,26.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000000,4.0,643.0,,,,3.0,,,,,,,,,,,,,,,,,,,
167,JupyterLab IFrame,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,17,True,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,2018-03-12 02:34:47.000000,2021-03-23 20:58:41.000000,2021-02-01 03:53:50.000000,11.0,4.0,55.0,66.0,,2021-01-17 00:05:25.321000,0.3.0,,2844.0,18.0,11.0,3.0,3.0,https://pypi.org/project/jupyterlab_iframe,Apache-2.0,2019-06-29 16:55:52.000000,8.0,707.0,,,,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2021-01-17 00:05:25.321000,,2137.0,,,,,,,,,
