,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,cran_id,go_id,trending,gem_id,pypi,hex_id,bitbucket_id
170,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,15,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2020-12-14 09:06:18.000000,2020-12-14 09:06:10.000000,17.0,9.0,15.0,140.0,,2020-11-23 15:39:30.000000,0.7.0,,6900.0,20.0,,,4.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,6900.0,,,,,,,,
171,nb_conda,Conda environment and package access extension from within Jupyter.,https://github.com/Anaconda-Platform/nb_conda,,jupyter-extensions,15,True,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/Anaconda-Platform/nb_conda,2015-12-09 23:12:58.000000,2020-10-21 07:51:40.132000,2020-09-11 21:06:00.000000,24.0,30.0,28.0,109.0,158.0,,,,4111.0,4.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda,2020-10-21 07:51:40.132000,222009.0,3.0,,,,,,,,,,,,,,,,,,
172,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,15,True,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,2019-01-21 04:39:42.000000,2020-12-11 20:15:43.000000,2020-05-18 01:55:23.000000,10.0,2.0,10.0,67.0,65.0,2020-05-05 00:28:05.646000,2.0.0,,2852.0,8.0,,,4.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2020-05-05 00:28:05.646000,,2852.0,,,,,,,,
173,nbzip,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,15,False,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,2017-09-30 17:32:31.000000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25.000000,15.0,8.0,5.0,61.0,43.0,,,,636.0,4.0,150.0,150.0,6.0,https://pypi.org/project/nbzip,Apache-2.0,2018-08-10 16:52:09.000000,,636.0,,,,3.0,,,,,,,,,,,,,,-1.0,,,,
174,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,15,False,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,2018-11-23 18:33:20.000000,2020-12-11 17:34:05.000000,2019-10-29 13:53:37.000000,11.0,6.0,3.0,58.0,74.0,2019-10-29 13:57:12.560000,0.1.4,,273.0,6.0,4.0,4.0,3.0,https://pypi.org/project/ipymaterialui,MIT,2019-10-29 13:56:17.000000,,47.0,,,,3.0,,,,,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,2019-10-29 13:57:12.560000,,226.0,,,,,,,,
175,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,15,True,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,2018-12-04 01:00:58.000000,2020-12-31 19:19:20.000000,2020-12-31 19:19:19.000000,5.0,6.0,,58.0,35.0,2020-12-31 18:08:20.000000,1.0.0,,797.0,7.0,1.0,,5.0,https://pypi.org/project/jupyterlab-quickopen,BSD-3-Clause,2020-12-31 18:08:20.000000,1.0,239.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580000,,558.0,,,,,,,,
176,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/vidartf/jupyterlab-kernelspy,,lab-extensions,15,True,vidartf/jupyterlab-kernelspy,,,https://github.com/vidartf/jupyterlab-kernelspy,2018-04-20 16:11:58.000000,2020-12-14 11:28:54.000000,2020-09-21 18:00:16.000000,6.0,2.0,10.0,56.0,72.0,2020-09-21 11:05:06.805000,3.0.1,,472.0,16.0,3.0,3.0,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2020-09-21 11:05:06.805000,,472.0,,,,,,,,
177,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,15,True,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,2019-12-20 14:32:14.000000,2020-04-01 05:53:02.000000,2020-04-01 05:53:01.000000,3.0,1.0,3.0,41.0,104.0,2020-03-31 12:46:48.000000,0.3.0,,72227.0,6.0,,,2.0,https://pypi.org/project/altair_viewer,BSD-3-Clause,2020-03-31 12:44:07.000000,,72227.0,,,,3.0,,,,,,,,,,,,,,,,,,
178,jupyterlab-sos,"Jupyterlab extension for SoS Polyglot Notebook and Workflow Engine, allows multiple kernels in one notebook.",https://github.com/vatlab/jupyterlab-sos,,lab-extensions,15,True,vatlab/jupyterlab-sos,,conda-forge/jupyterlab-sos,https://github.com/vatlab/jupyterlab-sos,2018-03-20 16:07:18.000000,2020-12-11 06:16:09.879000,2020-12-11 00:15:53.000000,,11.0,46.0,40.0,286.0,2020-12-11 00:15:38.177000,0.7.1,,982.0,42.0,,,3.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/jupyterlab-sos,2020-12-11 06:16:09.879000,5836.0,3.0,,,,,,jupyterlab-sos,https://www.npmjs.com/package/jupyterlab-sos,2020-12-11 00:15:38.177000,,618.0,,,,,,,,
179,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,15,True,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,2018-10-17 22:21:21.000000,2020-12-16 21:20:59.000000,2020-12-16 21:14:51.000000,7.0,3.0,6.0,36.0,,2020-12-16 21:20:59.000000,0.5.2,,3302.0,7.0,,,3.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,2020-12-16 21:13:12.679000,,3302.0,,,,,,,,
180,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,15,False,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,2016-02-14 21:57:32.000000,2018-10-03 20:28:54.000000,2017-04-29 21:21:19.000000,13.0,6.0,1.0,25.0,5.0,2017-04-29 22:45:46.000000,0.3.1,,3884.0,4.0,71.0,65.0,1.0,https://pypi.org/project/jupyterhub-dummyauthenticator,BSD-3-Clause,2017-04-29 22:45:46.000000,6.0,3884.0,,,,2.0,,,,,,,,,,,,,,,,,,
181,lgo,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,14,False,yunabe/lgo,,,https://github.com/yunabe/lgo,2017-10-05 15:29:10.000000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17.000000,97.0,23.0,53.0,2099.0,169.0,,,,,,,,9.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
182,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,14,True,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,2016-08-15 01:54:46.000000,2020-11-18 22:15:49.000000,2020-10-06 02:14:24.000000,9.0,60.0,24.0,145.0,310.0,2019-05-19 02:21:20.000000,0.2.0,,49.0,14.0,1.0,1.0,14.0,https://pypi.org/project/sqlcell,MIT,2019-05-19 02:50:16.000000,,49.0,,,,3.0,,,,,,,,,,,,,,,,,,
183,Kernel Detection,An Jupyter plugin to enable the automatic detection of conda and virtualenv environments as kernels.,https://github.com/Cadair/jupyter_environment_kernels,,kernels,14,False,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,2015-01-06 14:50:00.000000,2018-02-20 00:36:41.000000,2018-02-12 13:00:01.000000,16.0,6.0,22.0,134.0,77.0,2018-02-12 13:01:06.000000,1.1.1,,2535.0,3.0,2.0,,7.0,https://pypi.org/project/environment_kernels,BSD-2-Clause,2018-02-12 12:56:44.000000,2.0,2535.0,,,,3.0,,,,,,,,,,,,,,,,,,
184,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,14,True,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,2018-03-07 23:24:13.000000,2020-05-09 22:13:52.419000,2020-05-09 22:13:21.000000,12.0,3.0,12.0,120.0,44.0,2019-11-12 15:01:59.155000,0.5.0,,1371.0,19.0,4.0,4.0,2.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,2020-05-09 22:13:52.419000,,1371.0,,,,,,,,
185,igv.js widget,Extension for Jupyter Notebook which integrates igv.js.,https://github.com/igvteam/igv-jupyter,,widgets,14,True,igvteam/igv-jupyter,igv-jupyter,,https://github.com/igvteam/igv-jupyter,2016-07-21 18:44:38.000000,2020-12-03 16:23:27.000000,2020-12-03 16:23:27.000000,13.0,2.0,31.0,112.0,85.0,2019-04-09 20:15:27.000000,0.9.7,,179.0,4.0,1.0,1.0,4.0,https://pypi.org/project/igv-jupyter,MIT,2019-04-09 20:15:27.000000,,179.0,,,,3.0,,,,,,,,,,,,,,,,,,
186,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,14,True,quigleyj97/jupyterlab-spreadsheet,,,https://github.com/quigleyj97/jupyterlab-spreadsheet,2018-10-13 22:51:03.000000,2020-12-11 01:09:34.000000,2020-12-11 01:09:33.000000,8.0,4.0,12.0,86.0,,2020-05-01 01:33:49.445000,0.3.2,,1856.0,10.0,,,3.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,2020-05-01 01:33:49.445000,,1856.0,,,,,,,,
187,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,14,True,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,2019-01-27 23:43:18.000000,2020-12-11 09:32:41.000000,2020-12-11 09:32:34.000000,6.0,6.0,9.0,80.0,,2020-11-23 15:12:16.000000,0.6.0,,6795.0,13.0,1.0,1.0,2.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425000,,6795.0,,,,,,,,
188,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,14,True,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,2019-01-03 21:55:33.000000,2020-05-01 11:42:40.000000,2020-05-01 11:42:37.000000,15.0,23.0,10.0,72.0,332.0,2020-05-01 11:39:08.310000,0.3.0,,208.0,4.0,,,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,2020-05-01 11:39:08.310000,,208.0,,,,,,,,
189,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,14,True,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,2018-09-15 13:17:27.000000,2020-10-14 09:11:11.000000,2020-10-13 14:28:37.000000,17.0,12.0,11.0,65.0,84.0,2020-03-03 09:15:46.000000,0.1.8,,3803.0,8.0,,,7.0,https://pypi.org/project/ipytree,MIT,2020-03-03 09:15:46.000000,,3273.0,https://anaconda.org/conda-forge/ipytree,2020-03-03 09:49:02.272000,11667.0,3.0,,,,,,,,,,,,,,,,,,
190,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,14,False,dnanhkhoa/nb_black,nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,2019-05-02 16:13:43.498000,2019-11-30 11:30:08.595000,,7.0,,,60.0,,2019-07-31 17:24:06.000000,1.0.6,,11286.0,6.0,1.0,,,https://pypi.org/project/nb_black,MIT,2019-07-31 17:24:06.000000,1.0,9860.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595000,28535.0,3.0,,,,,,,,,,,,,,,,,,
191,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,True,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,2018-06-18 22:07:19.000000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32.000000,11.0,6.0,6.0,50.0,191.0,2019-09-05 11:54:07.000000,0.4.0,,1024.0,11.0,,,8.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,2020-01-17 14:43:21.930000,,1024.0,,,,-1.0,,,,
192,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,14,True,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,2018-08-23 23:49:52.000000,2021-01-02 19:40:30.000000,2021-01-02 19:39:14.000000,5.0,1.0,22.0,49.0,,2021-01-01 04:15:38.000000,0.3.0,,507.0,9.0,,,3.0,https://pypi.org/project/jupyterlab_autoversion,Apache-2.0,2019-06-29 15:19:19.000000,,240.0,,,,3.0,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2021-01-01 04:42:22.581000,,267.0,,,,,,,,
193,paramnb,Generate ipywidgets from Parameterized objects in the notebook.,https://github.com/ioam/paramnb,,widgets,14,False,ioam/paramnb,paramnb,conda-forge/paramnb,https://github.com/ioam/paramnb,2016-04-04 20:31:41.000000,2019-11-28 15:57:21.000000,2019-11-28 15:52:05.000000,10.0,32.0,11.0,37.0,223.0,2018-07-08 18:24:13.000000,2.0.4,,349.0,7.0,,,6.0,https://pypi.org/project/paramnb,BSD-3-Clause,2018-07-08 18:24:13.000000,,163.0,https://anaconda.org/conda-forge/paramnb,2018-10-11 08:01:12.438000,5026.0,3.0,,,,,,,,,,,,,,,,,,
194,SSH Kernel,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,14,True,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,2019-02-12 02:46:14.000000,2020-09-28 09:01:28.000000,2020-09-28 08:54:04.000000,8.0,1.0,6.0,36.0,394.0,2020-09-28 09:01:28.000000,0.11.0,,129.0,14.0,2.0,2.0,4.0,https://pypi.org/project/sshkernel,BSD-3-Clause,2020-09-28 09:01:28.000000,,129.0,,,,3.0,,,,,,,,,,,,,,-1.0,,,,
195,perfume,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,14,True,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,2017-07-10 14:34:03.000000,2021-01-04 17:23:11.000000,2020-10-31 19:46:42.000000,3.0,3.0,4.0,29.0,196.0,2018-05-20 05:11:04.000000,0.1.6,,57.0,7.0,,,3.0,https://pypi.org/project/perfume-bench,BSD-3-Clause,2018-05-20 05:11:04.000000,,57.0,,,,3.0,,,,,,,,,,,,,,,,,,
196,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,takluyver/jupyter_kernel_mgmt,jupyter-kernel-mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,2018-04-01 20:06:08.000000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34.000000,7.0,10.0,14.0,10.0,1783.0,2020-01-15 19:12:57.000000,0.5.1,10.0,48.0,7.0,2.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,BSD-3-Clause,2019-12-07 18:06:15.000000,2.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,
197,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,14,False,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,2017-08-30 09:12:22.000000,2019-10-12 17:22:55.000000,2019-10-12 17:22:54.000000,7.0,1.0,,5.0,14.0,2017-08-30 13:12:25.000000,1.0.0,,1180.0,1.0,57.0,51.0,4.0,https://pypi.org/project/nullauthenticator,BSD-3-Clause,2017-08-30 13:12:25.000000,6.0,1180.0,,,,3.0,,,,,,,,,,,,,,,,,,
198,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,True,elehcimd/pynb,,,https://github.com/elehcimd/pynb,2017-11-14 11:13:22.000000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10.000000,5.0,,8.0,224.0,154.0,,,,,,10.0,10.0,8.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
199,JupyterWith,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyterWith,,notebook-tools,13,True,tweag/jupyterWith,,,https://github.com/tweag/jupyterWith,2018-12-18 10:10:58.000000,2020-12-12 07:23:28.000000,2020-10-02 06:57:38.000000,56.0,39.0,37.0,220.0,269.0,,,,,,,,17.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,
200,gpu-jupyter,Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from Tensorflow and..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,13,True,iot-salzburg/gpu-jupyter,,,https://github.com/iot-salzburg/gpu-jupyter,2019-11-12 20:10:23.000000,2020-11-21 12:57:56.000000,2020-11-21 12:57:48.000000,45.0,4.0,19.0,141.0,135.0,2020-09-01 16:59:14.000000,1.1_cuda-10.1_ubuntu-18.04,,,2.0,,,6.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
201,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,13,False,CermakM/jupyter-datatables,jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,2019-03-28 20:55:12.000000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07.000000,11.0,13.0,15.0,126.0,147.0,2019-11-22 07:33:04.000000,0.3.9,,336.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,MIT,2019-11-22 07:33:04.000000,,336.0,,,,3.0,,,,,,,,,,,,,,,,,,
202,jupyterlab-celltags,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,13,True,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,2018-06-18 22:02:23.000000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29.000000,20.0,12.0,7.0,109.0,441.0,,,,,,152.0,152.0,10.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,
203,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,13,True,deshaw/jupyterlab-execute-time,,,https://github.com/deshaw/jupyterlab-execute-time,2020-04-07 22:27:30.000000,2021-01-04 08:51:26.000000,2020-12-24 13:50:13.000000,7.0,4.0,7.0,84.0,9.0,2020-04-07 22:36:39.339000,1.0.0,,4861.0,1.0,,,6.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2020-04-07 22:36:39.339000,,4861.0,,,,,,,,
204,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,13,False,paypal/PPExtensions,ppextensions,,https://github.com/paypal/PPExtensions,2018-08-17 20:07:23.000000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33.000000,24.0,19.0,22.0,44.0,32.0,2019-08-02 19:24:43.000000,0.0.6,,62.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,BSD-3-Clause,2019-08-02 19:51:00.000000,,62.0,,,,3.0,,,,,,,,,,,,,,,,,,
205,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,13,True,timkpaine/knowledgelab,knowledgelab,,https://github.com/timkpaine/knowledgelab,2017-10-18 01:10:58.000000,2020-12-15 00:41:43.000000,2020-12-15 00:41:03.000000,6.0,5.0,23.0,40.0,93.0,2018-10-16 21:43:49.317000,0.0.6,,27.0,5.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,Apache-2.0,2017-10-19 21:16:50.000000,,12.0,,,,3.0,,,,,,knowledgelab,https://www.npmjs.com/package/knowledgelab,2018-10-16 21:43:49.317000,,15.0,,,,,,,,
206,Gruvbox Theme,Gruvbox dark theme for Jupyter Lab. Modeled on classic gruvbox color palette and jupyter-themes gruvbox theme.,https://github.com/Rahlir/theme-gruvbox,,lab-themes,13,True,Rahlir/theme-gruvbox,,,https://github.com/Rahlir/theme-gruvbox,2019-05-03 20:34:01.000000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55.000000,6.0,1.0,,30.0,44.0,2019-09-22 14:03:20.830000,1.0.0,,160.0,4.0,,,3.0,,BSD-3-Clause,,,,,,,3.0,,,,,,@rahlir/theme-gruvbox,https://www.npmjs.com/package/@rahlir/theme-gruvbox,2019-09-22 14:03:20.830000,,160.0,,,,,,,,
207,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,13,True,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,2019-04-17 21:34:09.000000,2020-11-06 21:11:50.000000,2020-07-13 15:54:47.000000,13.0,12.0,11.0,26.0,111.0,2020-07-13 15:56:30.000000,samlauthenticator-0.0.9,8.0,198.0,8.0,,,6.0,https://pypi.org/project/jupyterhub-samlauthenticator,MIT,2020-07-13 15:59:02.000000,,198.0,,,,3.0,,,,,,,,,,,,,,,,,,
208,remote_ikernel,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,13,False,tdaff/remote_ikernel,remote_ikernel,,https://github.com/tdaff/remote_ikernel,2017-07-11 14:29:42.000000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16.000000,9.0,8.0,18.0,4.0,78.0,2017-08-10 16:57:34.000000,0.4.6,,370.0,18.0,,,7.0,https://pypi.org/project/remote_ikernel,BSD-2-Clause,2017-08-10 16:57:34.000000,,370.0,,,,3.0,,,,,,,,,,,,,,,,,,tdaff/remote_ikernel
209,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,12,True,danielfrg/jupyter-flex,,,https://github.com/danielfrg/jupyter-flex,2019-12-13 20:19:40.000000,2020-12-21 17:35:39.000000,2020-12-21 17:35:37.000000,16.0,2.0,24.0,91.0,243.0,,,,,,12.0,12.0,2.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
210,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,True,timkpaine/jupyterlab_email,,,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2021-01-03 14:02:44.000000,2021-01-03 14:02:41.000000,6.0,4.0,30.0,61.0,,2020-06-25 16:29:14.000000,0.2.3,,813.0,18.0,,,1.0,,Apache-2.0,,,,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2020-03-31 21:26:14.814000,,813.0,,,,,,,,
211,JWT Authenticator,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,12,False,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,2017-06-21 20:09:58.000000,2019-03-13 14:50:57.000000,2019-02-13 10:57:15.000000,32.0,7.0,8.0,32.0,24.0,,,,83.0,1.0,7.0,7.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,Apache-2.0,2018-01-25 07:43:22.000000,,83.0,,,,3.0,,,,,,,,,,,,,,,,,,
212,Remote User Auth,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,12,False,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,2015-11-04 03:17:18.000000,2020-04-02 12:59:46.000000,2019-04-16 20:10:44.000000,24.0,7.0,8.0,28.0,27.0,,,,261.0,3.0,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,GPL-3.0,2018-09-27 22:26:32.000000,,261.0,,,,3.0,,,,,,,,,,,,,,,,,,
213,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,12,True,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2021-01-03 13:16:22.000000,2021-01-03 13:16:18.000000,5.0,4.0,16.0,27.0,,2021-01-03 13:27:37.000000,0.3.0,,,9.0,3.0,3.0,1.0,,Apache-2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
214,ipysigma,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/Yomguithereal/ipysigma,,widgets,12,True,Yomguithereal/ipysigma,ipysigma,,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000000,2020-09-11 01:25:19.000000,2020-06-30 13:07:41.000000,3.0,2.0,2.0,25.0,39.0,2020-06-30 13:11:19.000000,0.6.1,,94.0,7.0,1.0,,3.0,https://pypi.org/project/ipysigma,MIT,2020-06-30 13:11:19.000000,1.0,53.0,,,,3.0,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,2019-09-11 09:28:42.254000,,41.0,,,,,,,,
