,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
126,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 11:59:54.000000,2023-08-11 11:59:53,1742.0,,20.0,2.0,1078.0,13.0,26.0,119.0,2023-08-07 10:13:29.000,0.8.0,,13638.0,15.0,489.0,489.0,14.0,https://pypi.org/project/mknotebooks,13638.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
127,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-12-08 08:39:43.000000,2023-12-08 08:39:43,132.0,3.0,16.0,7.0,73.0,5.0,8.0,60.0,2023-10-19 10:55:09.000,1.10.1,,109338.0,31.0,707.0,694.0,5.0,https://pypi.org/project/ipyvue,103571.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,117635.0,3.0,jupyter-vue,,,https://www.npmjs.com/package/jupyter-vue,2023-11-28 13:19:50.945,13.0,3032.0,,,,,,,widgetti/ipyvue,,,,,,,,,,,
128,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,6.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,68375.0,22.0,1051.0,1021.0,5.0,https://pypi.org/project/ipydatawidgets,64539.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,257036.0,3.0,,2023-06-14 11:16:58.611,30.0,,,,,,,,,,,,,,,,,,,,,,
129,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,93.0,21.0,29.0,40.0,29.0,851.0,,,,3962.0,1.0,248.0,248.0,7.0,https://pypi.org/project/notedown,3432.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35516.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
130,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-01-14 02:30:24.000000,2024-01-14 02:30:24,720.0,2.0,22.0,31.0,142.0,45.0,144.0,818.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,219.0,219.0,47.0,,,,,,3.0,,,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2096.0,,,,,,,,,,iruby,,,
131,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,20,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,52.0,7.0,138.0,29.0,165.0,780.0,,,,79693.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,65903.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,694802.0,2.0,@ryantam626/jupyterlab_code_formatter,,,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,1601.0,,,,,,,,,,,,,,,,,,
132,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,616.0,2022-11-21 06:29:00.831,2.2.0,,72102.0,29.0,164.0,,5.0,https://pypi.org/project/pick,72102.0,,,,2.0,,2021-12-06 15:27:43.000,164.0,,,,,,,,,,,,7.0,,,,,,,,,,
133,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-06-16 19:25:47.823000,2021-06-29 12:29:51,101.0,,68.0,28.0,52.0,42.0,25.0,581.0,,,,4563.0,1.0,1351.0,1351.0,15.0,https://pypi.org/project/jupyterlab-drawio,2145.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,21050.0,1.0,jupyterlab-drawio,,,https://www.npmjs.com/package/jupyterlab-drawio,,,1761.0,,,,,,,,,,,,,,,,,,
134,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-12-12 16:46:31.000000,2023-12-12 16:46:31,340.0,5.0,66.0,21.0,89.0,43.0,100.0,551.0,2020-09-05 22:35:32.000,2.3.0,,30729.0,11.0,,,16.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-11-14 17:00:09.054,1259902.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
135,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,247.0,,99.0,32.0,90.0,21.0,41.0,392.0,2023-08-03 14:12:11.000,4.0.0,29.0,3044.0,7.0,6.0,6.0,17.0,https://pypi.org/project/jupyterlab-github,1933.0,,,,2.0,@jupyterlab/github,,,https://www.npmjs.com/package/@jupyterlab/github,,,1111.0,,,,,,,,,,,,,,,,,,
136,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,29.0,6.0,60.0,27.0,44.0,292.0,2021-02-04 22:39:49.000,0.8.0,,7880.0,2.0,162.0,160.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,5477.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,31764.0,2.0,jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,https://www.npmjs.com/package/jupyterlab-system-monitor,,,1496.0,,,,,,,,,,,,,,,,,,
137,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,619.0,,20.0,20.0,109.0,34.0,39.0,201.0,2019-12-03 17:50:40.000,2.5.0,,75440.0,6.0,17.0,17.0,7.0,https://pypi.org/project/bookstore,75440.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
138,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,20,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2024-01-23 16:18:23.000000,2023-12-20 13:31:56,1693.0,15.0,31.0,10.0,489.0,32.0,456.0,151.0,,,,2025.0,,,,23.0,,,,,,3.0,,,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-12-20 13:33:05.248059,5.0,170143.0,,,,,,,,,,,,,
139,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,,76.0,13.0,65.0,31.0,48.0,110.0,,,,8428.0,9.0,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,7679.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,23247.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
140,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,20,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2024-01-05 17:01:00.000000,2024-01-04 00:14:44,238.0,6.0,47.0,9.0,69.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,3192.0,20.0,37.0,36.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2608.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31545.0,3.0,,2023-06-08 13:14:00.415,1.0,,,,,,,,,,,,,,,,,,,,,,
141,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,20,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,234.0,,13.0,5.0,88.0,2.0,36.0,68.0,2023-08-15 15:28:38.000,3.4.0,3269.0,23978.0,28.0,122.0,122.0,10.0,https://pypi.org/project/jupyter-archive,22395.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,59418.0,2.0,@hadim/jupyter-archive,,,https://www.npmjs.com/package/@hadim/jupyter-archive,,,105.0,,,,,,,,,,,,,,,,,,
142,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-01-02 13:42:39.000000,2024-01-02 13:42:37,435.0,4.0,45.0,12.0,141.0,11.0,30.0,61.0,2022-08-25 15:31:47.000,0.12.3,62.0,281846.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,269377.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,548622.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
143,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,718.0,,413.0,118.0,269.0,139.0,706.0,2710.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
144,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,262.0,19.0,39.0,43.0,33.0,2000.0,,,,2461.0,,154.0,154.0,8.0,https://pypi.org/project/colabcode,2461.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
145,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,195.0,37.0,33.0,13.0,14.0,1067.0,2021-06-14 15:07:13.000,1.1.0,,3400.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,3400.0,,,,3.0,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,,,,,,,,,
146,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,102.0,30.0,63.0,64.0,51.0,726.0,2018-04-16 17:16:10.000,0.2.0,,94088.0,1.0,,,14.0,,,,,,2.0,@jupyterlab/toc,,,https://www.npmjs.com/package/@jupyterlab/toc,,,94088.0,,,,,,,,,,,,,,,,,,
147,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,19,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,106.0,464.0,2022-05-09 10:23:00.581,0.17.1,,1935.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,781.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,43876.0,3.0,,2017-04-20 00:39:18.000,5.0,,,,,,,,,,,,,,,,,,,,,,
148,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,19,False,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,39.0,17.0,65.0,45.0,47.0,381.0,,,,1629.0,7.0,324.0,324.0,15.0,https://pypi.org/project/nteract-testbook,13.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,61439.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
149,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,41.0,,55.0,50.0,12.0,20.0,8.0,359.0,,,,3293.0,2.0,592.0,592.0,7.0,https://pypi.org/project/jupyterlab-dash,1210.0,,,,2.0,jupyterlab-dash,,,https://www.npmjs.com/package/jupyterlab-dash,,,2083.0,,,,,,,,,,,,,,,,,,
150,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,19,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2024-01-23 00:09:43.000000,2024-01-23 00:09:42,385.0,2.0,54.0,8.0,109.0,13.0,50.0,303.0,,,,1458.0,10.0,46.0,46.0,4.0,https://pypi.org/project/jupyter-flex,1022.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16563.0,3.0,@danielfrg/jupyter-flex,,,https://www.npmjs.com/package/@danielfrg/jupyter-flex,,,22.0,,,,,,,,,,,,,,,,,,
151,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,26.0,13.0,12.0,4.0,10.0,292.0,2022-08-04 11:25:18.993,0.1.4,,15011.0,5.0,105.0,98.0,5.0,https://pypi.org/project/treon,14727.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,8828.0,3.0,,2022-08-04 11:25:18.993,7.0,,,,,,,,,,,,,,,,,,,,,,
152,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,45.0,14.0,220.0,,111.0,280.0,2022-05-04 07:37:18.000,0.3.21,2790.0,2366.0,50.0,18.0,18.0,17.0,https://pypi.org/project/retrolab,676.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,51173.0,3.0,@jupyterlab-classic/application,,,https://www.npmjs.com/package/@jupyterlab-classic/application,,,16.0,,,,,,,,,,,,,,,,,,
153,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,385.0,,38.0,11.0,125.0,7.0,72.0,274.0,2023-08-11 02:56:40.000,2.8.3,113900.0,1460.0,35.0,,,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
154,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-11-26 17:44:26.000000,2023-10-26 14:20:46,625.0,,26.0,6.0,152.0,13.0,43.0,252.0,2023-05-05 13:00:11.000,5.2.1,2.0,1095.0,30.0,5.0,5.0,26.0,https://pypi.org/project/mamba-gator,26.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,39108.0,3.0,@mamba-org/gator-lab,,,https://www.npmjs.com/package/@mamba-org/gator-lab,,,40.0,,,,,,,,,,,,,,,,,,
155,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,27.0,5.0,46.0,8.0,17.0,198.0,,,,2305.0,4.0,1308.0,1308.0,7.0,https://pypi.org/project/theme-darcula,1474.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,23501.0,1.0,@telamonian/theme-darcula,,,https://www.npmjs.com/package/@telamonian/theme-darcula,,,119.0,,,,,,,,,,,,,,,,,,
156,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,18,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,,93.0,19.0,119.0,,112.0,1337.0,,,,18055.0,47.0,,,13.0,https://pypi.org/project/datapane,16149.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,80087.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
157,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,13.0,80.0,59.0,1017.0,2019-05-06 03:28:50.000,1.3.0,151192.0,2256.0,5.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
158,clojupyter,a Jupyter kernel for Clojure.,https://github.com/clojupyter/clojupyter,,kernels,18,True,,clojupyter/clojupyter,simplect/clojupyter,https://github.com/clojupyter/clojupyter,MIT,2014-05-09 07:09:06.000,2023-12-29 20:15:18.000000,2023-12-29 20:15:15,323.0,18.0,82.0,37.0,61.0,15.0,89.0,804.0,,,,68.0,8.0,,,26.0,,,https://anaconda.org/simplect/clojupyter,2023-07-20 06:35:35.164,3526.0,3.0,,,,,,,,simplect/clojupyter,https://hub.docker.com/r/simplect/clojupyter,2019-04-25 08:25:07.304303,,416.0,,,,,,,,,,,,,
159,gpu-jupyter,GPU-Jupyter: Leverage the flexibility of Jupyterlab through the power of your NVIDIA GPU to run your code from..,https://github.com/iot-salzburg/gpu-jupyter,,notebook-environments,18,True,,iot-salzburg/gpu-jupyter,,https://github.com/iot-salzburg/gpu-jupyter,Apache-2.0,2019-11-12 20:10:23.000,2024-01-24 13:59:49.000000,2024-01-24 13:59:49,311.0,46.0,212.0,20.0,50.0,3.0,84.0,618.0,2023-12-19 15:55:23.000,1.5_cuda-12.0_ubuntu-22.04,,,7.0,,,15.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
160,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,18,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,3.0,66.0,15.0,131.0,33.0,57.0,591.0,2023-05-31 04:26:11.000,3.2.0,,2471.0,3.0,,,23.0,https://pypi.org/project/jupyterlab_latex,1930.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,13033.0,2.0,@jupyterlab/latex,,,https://www.npmjs.com/package/@jupyterlab/latex,,,252.0,,,,,,,,,,,,,,,,,,
161,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,18,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2024-01-04 06:37:51.000000,2024-01-04 06:37:51,311.0,2.0,66.0,20.0,125.0,63.0,60.0,531.0,,,,45220.0,15.0,7.0,7.0,14.0,https://pypi.org/project/ipysheet,42769.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,104705.0,3.0,ipysheet,,,https://www.npmjs.com/package/ipysheet,,,706.0,,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
162,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,18,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2024-01-10 15:09:32.000000,2023-11-12 10:25:41,622.0,1.0,71.0,33.0,201.0,35.0,74.0,479.0,,,,2797.0,3.0,,,29.0,https://pypi.org/project/jupyterlab-katex,737.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3610.0,2.0,@jupyterlab/geojson-extension,,,https://www.npmjs.com/package/@jupyterlab/geojson-extension,,,1954.0,,,,,,,,,,,,,,,,,,
163,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,,74.0,34.0,118.0,,99.0,397.0,2018-02-05 18:54:22.000,0.11.1,,312.0,12.0,5.0,5.0,17.0,,,,,,2.0,@jupyterlab/google-drive,,,https://www.npmjs.com/package/@jupyterlab/google-drive,,,312.0,,,,,,,,,,,,,,,,,,
164,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2023-12-11 14:03:21.000000,2023-12-11 14:03:20,538.0,2.0,21.0,14.0,27.0,11.0,188.0,339.0,2020-02-02 22:32:28.000,0.1.6,,75.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,75.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
165,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,18,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2024-01-25 13:21:05.000000,2023-11-06 18:11:00,55.0,6.0,43.0,8.0,48.0,10.0,51.0,321.0,,,,41466.0,11.0,4.0,4.0,17.0,https://pypi.org/project/jupyterlab-execute-time,38545.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2023-11-06 19:29:04.558,56471.0,2.0,jupyterlab-execute-time,,,https://www.npmjs.com/package/jupyterlab-execute-time,,,1353.0,,,,,,,,,,,,,,,,,,
166,naas,"Low-code Python library to safely use notebooks in production: schedule workflows, generate assets, trigger webhooks,..",https://github.com/jupyter-naas/naas,,notebook-tools,18,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2024-01-15 13:40:54.000000,2024-01-15 13:40:53,1852.0,22.0,23.0,5.0,248.0,40.0,144.0,266.0,,,,1854.0,,4.0,4.0,20.0,https://pypi.org/project/naas,1854.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
