,name,github_id,pypi_id,conda_id,github_url,homepage,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,show,category,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,cran_id,go_id,pypi,gem_id,hex_id,bitbucket_id
212,ipysigma,Yomguithereal/ipysigma,ipysigma,,https://github.com/Yomguithereal/ipysigma,https://github.com/Yomguithereal/ipysigma,2018-06-25 20:03:21.000000,2020-09-11 01:25:19.000000,2020-06-30 13:07:41.000000,3.0,2.0,2.0,25.0,39.0,2020-06-30 13:11:19.000000,0.6.1,,101.0,7.0,A custom Jupyter widget library to display graphs using sigma.js.,1.0,,3.0,12,https://pypi.org/project/ipysigma,MIT,2020-06-30 13:11:19.000000,1.0,64.0,,,,True,widgets,3,,,,,,ipysigma,https://www.npmjs.com/package/ipysigma,2019-09-11 09:28:42.254000,,37.0,,,,,,,
213,FargateSpawner,uktrade/fargatespawner,fargatespawner,,https://github.com/uktrade/fargatespawner,https://github.com/uktrade/fargatespawner,2018-09-12 14:06:22.000000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54.000000,15.0,10.0,4.0,19.0,59.0,2019-04-18 06:51:33.000000,0.0.24,,149.0,24.0,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,,,3.0,12,https://pypi.org/project/fargatespawner,MIT,2020-06-28 13:11:40.000000,,149.0,,,,False,hub-spawners,3,,,,,,,,,,,,,,,,,
214,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,https://github.com/thoth-station/jupyter-nbrequirements,2019-06-25 06:48:06.000000,2020-12-11 21:07:25.000000,2020-12-11 21:07:24.000000,5.0,34.0,14.0,8.0,333.0,2019-12-09 18:41:20.000000,0.5.0,,,3.0,Dependency management and optimization in Jupyter Notebooks.,,,11.0,12,,MIT,,,,,,,False,jupyter-extensions,3,,,,,,,,,,,,,,,,,
215,Theme Toggle,jtpio/jupyterlab-theme-toggle,,,https://github.com/jtpio/jupyterlab-theme-toggle,https://github.com/jtpio/jupyterlab-theme-toggle,2019-07-27 08:45:07.000000,2020-12-04 23:06:05.000000,2020-11-06 21:10:43.000000,1.0,2.0,1.0,5.0,,2020-11-06 21:10:33.532000,0.6.1,,2658.0,7.0,JupyterLab extension to toggle the theme in the Top Bar area.,2.0,2.0,1.0,12,,BSD-3-Clause,,,,,,,False,lab-themes,3,,,,,,jupyterlab-theme-toggle,https://www.npmjs.com/package/jupyterlab-theme-toggle,2020-11-06 21:10:33.532000,,2658.0,,,,,,,
216,easyexplore,GianniBalistreri/easyexplore,easyexplore,,https://github.com/GianniBalistreri/easyexplore,https://github.com/GianniBalistreri/easyexplore,2020-05-04 17:26:04.000000,2020-12-30 23:43:40.000000,2020-12-18 14:45:26.000000,1.0,2.0,,1.0,165.0,2020-12-18 15:10:31.000000,0.5.5,,508.0,46.0,Toolbox for easy and effective data exploration in Python.,1.0,1.0,3.0,12,https://pypi.org/project/easyexplore,GPL-3.0,2020-12-18 15:10:31.000000,,508.0,,,,False,widgets,3,,,,,,,,,,,,,,,,,
217,ICSharp,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,https://github.com/zabirauf/icsharp,2014-09-22 07:57:50.000000,2018-09-23 04:19:46.000000,2018-09-23 04:19:45.000000,58.0,34.0,12.0,261.0,45.0,,,,,,C# kernel for Jupyter.,,,10.0,11,,Apache-2.0,,,,,,,False,kernels,3,,,,,,,,,,,,,,,,,
218,nbgallery,nbgallery/nbgallery,,,https://github.com/nbgallery/nbgallery,https://github.com/nbgallery/nbgallery,2017-01-10 19:18:40.000000,2020-12-31 18:18:36.831734,2020-12-07 18:16:31.000000,19.0,72.0,141.0,134.0,,,,,661.0,,Enterprise Jupyter notebook sharing and collaboration app.,,,18.0,11,,MIT,,,,,,,True,notebook-sharing,3,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2020-12-31 18:18:36.831734,3.0,31737.0,,,,,,,,,,,,
219,xeus-sqlite,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,2020-03-11 11:24:36.000000,2020-12-21 11:37:00.000000,2020-12-21 11:36:59.000000,17.0,17.0,17.0,80.0,241.0,,,,,,Jupyter kernel for SQLite.,,,10.0,11,,BSD-3-Clause,,,,,,,True,kernels,3,,,,,,,,,,,,,,,,,
220,JupyterLab Bytecode,jtpio/jupyterlab-python-bytecode,,,https://github.com/jtpio/jupyterlab-python-bytecode,https://github.com/jtpio/jupyterlab-python-bytecode,2018-09-29 19:55:49.000000,2020-10-16 21:38:11.000000,2020-10-16 21:38:08.000000,5.0,2.0,3.0,57.0,114.0,2020-03-12 15:14:07.198000,1.0.0,,116.0,12.0,JupyterLab extension to explore CPython Bytecode.,,,2.0,11,,BSD-3-Clause,,,,,,,True,lab-extensions,3,,,,,,jupyterlab-python-bytecode,https://www.npmjs.com/package/jupyterlab-python-bytecode,2020-03-12 15:14:07.198000,,116.0,,,,,,,
221,JupyterLab Email,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,https://github.com/timkpaine/jupyterlab_email,2018-08-07 14:14:40.000000,2020-08-19 19:19:23.000000,2020-08-19 19:19:19.000000,2.0,6.0,28.0,43.0,117.0,2020-06-25 16:29:14.000000,0.2.3,,218.0,14.0,A jupyterlab extension to email notebooks directly from JupyterLab.,,,1.0,11,https://pypi.org/project/jupyterlab_email,Apache-2.0,2019-06-30 05:06:14.000000,,44.0,,,,True,lab-extensions,3,,,,,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,2020-06-25 16:28:34.913000,,174.0,,,,,,,
222,WrapSpawner,jupyterhub/wrapspawner,,,https://github.com/jupyterhub/wrapspawner,https://github.com/jupyterhub/wrapspawner,2016-09-21 21:48:31.000000,2020-11-04 16:06:52.000000,2020-11-04 16:06:52.000000,40.0,18.0,12.0,38.0,28.0,,,,,,Mechanism for runtime configuration of spawners for JupyterHub.,,,15.0,11,,BSD-3-Clause,,,,,,,True,hub-spawners,3,,,,,,,,,,,,,,,,,
223,jupyterlab_commands,timkpaine/jupyterlab_commands,,,https://github.com/timkpaine/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,2018-08-01 15:55:08.000000,2020-08-19 19:18:35.000000,2020-08-19 19:18:31.000000,5.0,4.0,16.0,27.0,105.0,2020-06-03 17:41:35.000000,0.2.2,,,8.0,Add arbitrary python commands to the jupyterlab command palette.,3.0,3.0,1.0,11,,Apache-2.0,,,,,,,True,lab-extensions,3,,,,,,,,,,,,,,,,,
224,ipyp5,jtpio/ipyp5,ipyp5,,https://github.com/jtpio/ipyp5,https://github.com/jtpio/ipyp5,2018-03-06 17:50:12.000000,2020-10-16 21:38:45.000000,2020-10-16 21:38:41.000000,4.0,4.0,,23.0,60.0,2019-07-06 21:45:12.000000,0.1.1,,22.0,2.0,p5.js Jupyter Widget.,,,2.0,11,https://pypi.org/project/ipyp5,BSD-3-Clause,2019-07-06 21:45:12.000000,,22.0,,,,False,widgets,3,,,,,,,,,,,,,,,,,
225,Horizon Theme,mohirio/jupyterlab-horizon-theme,,,https://github.com/mohirio/jupyterlab-horizon-theme,https://github.com/mohirio/jupyterlab-horizon-theme,2019-06-07 08:46:59.000000,2020-03-15 08:30:17.000000,2020-03-15 08:30:11.000000,1.0,1.0,2.0,22.0,20.0,2020-03-15 08:27:05.301000,2.0.0,,2644.0,11.0,VSCode Horizon Theme port for JupyterLab.,,,1.0,11,,BSD-3-Clause,,,,,,,False,lab-themes,3,,,,,,@mohirio/jupyterlab-horizon-theme,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,2020-03-15 08:27:05.301000,,2644.0,,,,,,,
226,YarnSpawner,jupyterhub/yarnspawner,jupyterhub-yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,https://github.com/jupyterhub/yarnspawner,2018-12-18 19:31:03.000000,2020-10-08 04:16:29.489000,2019-07-16 16:58:16.000000,7.0,4.0,4.0,18.0,37.0,2019-07-01 16:01:55.000000,0.4.0,,754.0,4.0,Spawn JupyterHub single user notebook servers in Hadoop/YARN containers.,,,2.0,11,https://pypi.org/project/jupyterhub-yarnspawner,BSD-3-Clause,2019-07-01 16:01:55.000000,,31.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2020-10-08 04:16:29.489000,17374.0,False,hub-spawners,3,,,,,,,,,,,,,,,,,
227,naas,jupyter-naas/naas,naas,,https://github.com/jupyter-naas/naas,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000000,2020-12-17 17:01:15.000000,2020-11-25 23:48:28.000000,3.0,2.0,6.0,17.0,,2020-11-25 23:03:53.000000,0.20.1,,630.0,147.0,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as viable production env!.",,,6.0,11,https://pypi.org/project/naas,AGPL-3.0,2020-12-17 17:01:15.000000,,630.0,,,,False,notebook-tools,3,,,,,,,,,,,,,,,,,
228,CAS Authenticator,cwaldbieser/jhub_cas_authenticator,jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,https://github.com/cwaldbieser/jhub_cas_authenticator,2017-09-17 19:17:08.000000,2020-03-27 22:25:50.000000,2020-03-27 22:23:51.000000,10.0,3.0,10.0,15.0,40.0,2020-03-27 22:25:50.000000,1.0.2,,177.0,7.0,CAS authenticator for Jupyterhub.,1.0,,4.0,11,https://pypi.org/project/jhub_cas_authenticator,GPL-3.0,2020-03-27 22:25:50.000000,1.0,177.0,,,,False,hub-auth,3,,,,,,,,,,,,,,,,,
229,ipyaggrid,DGothrek/ipyaggrid,ipyaggrid,,https://github.com/DGothrek/ipyaggrid,https://github.com/DGothrek/ipyaggrid,2019-05-06 04:24:26.000000,2020-05-18 20:53:45.000000,2019-05-06 04:27:05.000000,2.0,3.0,,13.0,47.0,2020-05-18 20:53:45.000000,0.2.1,,4569.0,38.0,Jupyter widget - ag-grid in the notebook.,2.0,,2.0,11,https://pypi.org/project/ipyaggrid,MIT,2020-05-18 20:53:45.000000,2.0,3644.0,,,,False,widgets,3,,,,,,ipyaggrid,https://www.npmjs.com/package/ipyaggrid,2020-05-18 20:48:40.582000,,925.0,,,,,,,
230,jupyter2slides,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,https://github.com/datitran/jupyter2slides,2016-07-26 12:38:17.000000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22.000000,168.0,11.0,4.0,758.0,11.0,,,,,,Cloud Native Presentation Slides with Jupyter Notebook + Reveal.js.,,,1.0,10,,MIT,,,,,,,False,notebook-tools,3,,,,,,,,,,,,,,,,,
231,jupyter-manim,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,https://github.com/krassowski/jupyter-manim,2019-05-22 14:18:39.000000,2020-08-11 21:04:21.000000,2020-08-11 21:04:19.000000,7.0,5.0,14.0,117.0,37.0,2020-04-12 11:15:09.000000,1.3,,,6.0,manim cell magic for IPython/Jupyter to show the output video.,,,4.0,10,,MIT,,,,,,,True,magic,3,,,,,,,,,,,,,,,,,
232,testbook,nteract/testbook,,,https://github.com/nteract/testbook,https://github.com/nteract/testbook,2020-02-26 19:43:22.000000,2020-12-22 07:32:39.000000,2020-11-24 15:39:40.000000,12.0,7.0,33.0,113.0,85.0,,,,,,Unit test your Jupyter Notebooks the right way.,2.0,2.0,6.0,10,,BSD-3-Clause,,,,,,,True,notebook-tools,3,,,,,,,,,,,,,,,,,
233,jnotebook-reader,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,https://github.com/line/jnotebook_reader,2020-10-30 02:50:59.000000,2020-12-04 09:03:18.000000,2020-12-04 09:03:16.000000,11.0,,,63.0,10.0,2020-11-23 03:05:37.000000,1.0.0,,,1.0,"An awesome viewer to browse and render Jupyter Notebooks from local, Amazon S3, Google Cloud Storage or MinIO.",,,4.0,10,,Apache-2.0,,,,,,,True,notebook-sharing,3,,,,,,,,,,,,,,,,,
234,Jupyter Helpers,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,https://github.com/krassowski/jupyter-helpers,2019-03-17 22:11:35.000000,2019-07-02 20:08:59.000000,2019-07-02 20:08:58.000000,3.0,3.0,2.0,35.0,7.0,2019-03-20 01:06:09.000000,0.1.1,,61.0,2.0,A collection of helpers for Jupyter/IPython.,,,2.0,10,https://pypi.org/project/jupyter_helpers,MIT,2019-03-18 00:06:43.000000,,61.0,,,,False,notebook-tools,3,,,,,,,,,,,,,,,,,
235,Nord Theme,kenshohara/theme-nord-extension,,,https://github.com/kenshohara/theme-nord-extension,https://github.com/kenshohara/theme-nord-extension,2019-06-11 02:09:21.000000,2020-09-20 09:11:33.000000,2020-09-20 09:10:43.000000,1.0,5.0,3.0,21.0,13.0,2020-09-20 07:58:25.186000,2.2.5,,98.0,7.0,JupyterLab - Nord Theme.,,,1.0,10,,BSD-3-Clause,,,,,,,False,lab-themes,3,,,,,,@kenshohara/theme-nord-extension,https://www.npmjs.com/package/@kenshohara/theme-nord-extension,2020-09-20 07:58:25.186000,,98.0,,,,,,,
236,Keberos Authenticator,jupyterhub/kerberosauthenticator,jupyterhub-kerberosauthenticator,,https://github.com/jupyterhub/kerberosauthenticator,https://github.com/jupyterhub/kerberosauthenticator,2019-04-17 18:01:36.000000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24.000000,3.0,2.0,2.0,8.0,21.0,2019-07-01 16:04:40.000000,0.2.0,,35.0,2.0,A JupyterHub authenticator using Kerberos.,,,2.0,10,https://pypi.org/project/jupyterhub-kerberosauthenticator,BSD-3-Clause,2019-07-01 16:04:40.000000,,35.0,,,,False,hub-auth,3,,,,,,,,,,,,,,,,,
237,Hash Authenticator,thedataincubator/jupyterhub-hashauthenticator,jupyterhub-hashauthenticator,,https://github.com/thedataincubator/jupyterhub-hashauthenticator,https://github.com/thedataincubator/jupyterhub-hashauthenticator,2017-08-18 19:18:33.000000,2018-03-16 00:00:39.000000,2018-03-15 23:58:54.000000,3.0,,,3.0,37.0,,,,25.0,5.0,Authenticate users with passwords generated from their username.,,,3.0,10,https://pypi.org/project/jupyterhub-hashauthenticator,BSD-3-Clause,2018-03-16 00:00:39.000000,,25.0,,,,False,hub-auth,3,,,,,,,,,,,,,,,,,
238,Vision UI,asvcode/Vision_UI,,,https://github.com/asvcode/Vision_UI,https://github.com/asvcode/Vision_UI,2019-05-23 04:53:03.000000,2020-07-05 04:00:59.000000,2020-07-05 04:00:59.000000,31.0,1.0,2.0,240.0,112.0,,,,,,UI visual interface for fastai - now compatible with Google Colab.,,,3.0,9,,,,,,,,,False,widgets,3,,,,,,,,,,,,,,,,,
239,JupyterLab Spark,manuzhang/jupyterlab_spark,,,https://github.com/manuzhang/jupyterlab_spark,https://github.com/manuzhang/jupyterlab_spark,2019-04-20 06:31:59.000000,2020-09-11 15:50:30.000000,2020-09-11 15:50:22.000000,1.0,2.0,3.0,5.0,18.0,2020-07-05 07:47:50.613000,0.3.1,,62.0,3.0,Spark Application UI extension for JupyterLab.,,,2.0,9,,Apache-2.0,,,,,,,False,lab-extensions,3,,,,,,jupyterlab_spark,https://www.npmjs.com/package/jupyterlab_spark,2020-07-05 07:47:50.613000,,62.0,,,,,,,
240,Remote Authenticator,rasmunk/jhub-authenticators,jhub-authenticators,,https://github.com/rasmunk/jhub-authenticators,https://github.com/rasmunk/jhub-authenticators,2017-12-20 14:46:18.000000,2020-10-04 17:08:25.000000,2020-10-04 16:49:18.000000,1.0,,,,175.0,2019-12-27 23:09:38.000000,0.3.0,,76.0,10.0,"A collection of JupyterHub Authenticators, including Header, Remote-User and Dummy, based on..",,,5.0,9,https://pypi.org/project/jhub-authenticators,GPL-3.0,2020-10-04 17:08:25.000000,,76.0,,,,False,hub-auth,3,,,,,,,,,,,,,,,,,
241,Jupyter Black,drillan/jupyter-black,,,https://github.com/drillan/jupyter-black,https://github.com/drillan/jupyter-black,2018-08-10 05:21:02.000000,2020-02-01 03:27:05.000000,2020-02-01 03:27:04.000000,11.0,9.0,9.0,304.0,10.0,,,,,,Black formatter for Jupyter Notebook.,,,2.0,8,,BSD-3-Clause,,,,,,,False,jupyter-extensions,3,,,,,,,,,,,,,,,,,
242,evidently,evidentlyai/evidently,,,https://github.com/evidentlyai/evidently,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000000,2020-12-29 15:32:26.000000,2020-12-29 15:32:02.000000,6.0,2.0,1.0,163.0,,,,,,,Interactive reports to analyze machine learning models during validation or production monitoring.,2.0,2.0,2.0,8,,Apache-2.0,,,,,,,False,widgets,3,,,,,,,,,,,,,,,,,
243,kernel-relay,nteract/kernel-relay,,,https://github.com/nteract/kernel-relay,https://github.com/nteract/kernel-relay,2016-02-23 01:31:25.000000,2020-12-11 14:23:18.000000,2019-07-10 04:14:14.000000,4.0,10.0,2.0,9.0,12.0,,,,,,kernel-relay is a GraphQL service for interfacing with one or more Jupyter kernels.,,,3.0,8,,MPL-2.0,,,,,,,False,kernels,3,,,,,,,,,,,,,,,,,
244,jupyterterminals,willkessler/jupyterterminals,,,https://github.com/willkessler/jupyterterminals,https://github.com/willkessler/jupyterterminals,2020-03-08 16:36:18.000000,2020-07-20 01:53:47.000000,2020-04-28 05:44:18.000000,1.0,1.0,1.0,7.0,39.0,,,,,,Jupyter plugin to support inline terminal shells along with buttons to control them.,1.0,1.0,1.0,6,,MIT,,,,,,,False,jupyter-extensions,3,,,,,,,,,,,,,,,,,
245,SSH Authenticator,andreas-h/sshauthenticator,,,https://github.com/andreas-h/sshauthenticator,https://github.com/andreas-h/sshauthenticator,2019-09-03 10:20:22.000000,2019-09-03 15:17:32.000000,2019-09-03 15:17:07.000000,1.0,,,4.0,4.0,,,,,,A simple SSH authenticator for JupyterHub.,,,,6,,BSD-3-Clause,,,,,,,False,hub-auth,3,,,,,,,,,,,,,,,,,
246,ssh_ipykernel,bernhard-42/ssh_ipykernel,,,https://github.com/bernhard-42/ssh_ipykernel,https://github.com/bernhard-42/ssh_ipykernel,2019-09-01 17:43:26.000000,2020-10-30 12:56:35.000000,2020-05-26 17:32:26.000000,1.0,1.0,,2.0,73.0,,,,,,A remote jupyter kernel via ssh.,,,2.0,5,,MIT,,,,,,,False,kernels,3,,,,,,,,,,,,,,,,,
