,name,description,homepage,resource,category,projectrank,show,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,trending,go_id,updated_github_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
114,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,19,True,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000000,2020-05-23 09:47:50.000000,2020-05-23 09:47:43.000000,53.0,28.0,130.0,375.0,347.0,2018-06-11 13:11:15.000000,0.28.4,,13148.0,97.0,5.0,,16.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000000,5.0,13148.0,,,,2.0,,,,,,,,,,,,,,,,,,,
115,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,19,True,nteract/pick,pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000000,2020-11-09 20:50:58.000000,2020-11-04 01:10:24.000000,37.0,4.0,5.0,325.0,,2020-08-17 02:44:36.000000,1.0.0,,38035.0,15.0,104.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2020-08-17 02:44:36.000000,104.0,38035.0,,,,2.0,,,,,,,,,,,,,,,,,,,
116,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,19,False,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,2017-10-15 17:18:11.000000,2021-05-10 14:59:27.000000,2020-03-04 03:38:48.000000,71.0,23.0,34.0,287.0,192.0,2020-03-04 03:40:19.000000,2.0.0,,3628.0,21.0,4.0,2.0,12.0,https://pypi.org/project/jupyterlab-github,BSD-3-Clause,2020-03-04 03:40:19.000000,2.0,1182.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2020-03-04 03:39:30.578000,,2446.0,,,,,,,,,
117,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,2018-03-26 09:23:58.000000,2021-05-09 23:26:56.000000,2021-03-11 01:31:03.000000,32.0,21.0,10.0,176.0,49.0,2021-03-11 01:34:17.000000,0.5.1,,4283.0,6.0,7.0,3.0,11.0,https://pypi.org/project/sidecar,BSD-3-Clause,2021-01-15 16:35:10.000000,4.0,2279.0,,,,2.0,,,,,,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-01-15 16:27:22.402000,,2004.0,,,,,,,,,
118,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,19,True,bokeh/jupyter_bokeh,jupyter-bokeh,,https://github.com/bokeh/jupyter_bokeh,2017-08-14 23:01:29.000000,2021-04-03 23:14:56.000000,2021-04-03 23:14:56.000000,28.0,6.0,67.0,172.0,,2021-03-22 17:05:54.885000,3.0.0,,75821.0,13.0,0.0,,14.0,https://pypi.org/project/jupyter-bokeh,BSD-3-Clause,2021-03-22 03:18:28.000000,0.0,18407.0,,,,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2021-03-22 17:05:54.885000,,57414.0,,,,,,,,,
119,itables,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,19,True,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000000,2021-02-04 23:19:55.000000,2021-02-04 23:19:48.000000,15.0,11.0,7.0,172.0,85.0,2020-12-14 21:51:13.000000,0.3.0,,2257.0,5.0,56.0,51.0,3.0,https://pypi.org/project/itables,MIT,2020-12-14 21:51:13.000000,5.0,2257.0,,,,3.0,,,,,,,,,,,,,,,,,,,
120,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,True,googlecolab/jupyter_http_over_ws,jupyter_http_over_ws,,https://github.com/googlecolab/jupyter_http_over_ws,2018-03-26 22:52:45.000000,2021-01-08 04:19:39.000000,2021-01-08 04:19:33.000000,30.0,18.0,7.0,171.0,29.0,2020-03-12 16:09:39.000000,0.0.8,,9381.0,10.0,26.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,Apache-2.0,2020-03-12 16:09:39.000000,26.0,9381.0,,,,2.0,,,,,,,,,,,,,,,,,,,
121,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-org/gator,,conda-forge/mamba_gator,https://github.com/mamba-org/gator,2018-08-02 05:15:23.000000,2021-05-09 16:19:12.000000,2021-05-09 16:19:11.000000,17.0,14.0,34.0,153.0,591.0,2021-04-24 12:31:50.858000,3.0.1,1.0,1346.0,25.0,1.0,1.0,24.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/mamba_gator,2021-04-24 15:21:50.973000,5214.0,2.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-04-24 12:31:50.858000,,477.0,,,,,,,,,
122,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,2016-11-21 02:23:14.000000,2018-10-05 21:02:27.447000,2018-09-20 15:43:57.000000,22.0,15.0,18.0,133.0,188.0,2018-03-23 20:36:58.000000,0.4.1,,4870.0,14.0,58.0,58.0,6.0,https://pypi.org/project/spylon-kernel,BSD-3-Clause,2018-03-23 20:36:58.000000,,3552.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447000,67254.0,2.0,,,,,,,,,,,,,,vericast/spylon-kernel,,,,,
123,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,19,True,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000000,2021-05-13 20:22:34.000000,2021-05-05 12:02:36.000000,94.0,39.0,69.0,120.0,327.0,2021-04-07 15:14:58.000000,1.1.0,,399.0,9.0,9.0,9.0,38.0,https://pypi.org/project/batchspawner,BSD-3-Clause,2021-04-07 15:14:58.000000,0.0,399.0,,,,2.0,,,,,,,,,,,,,,,,,,,
124,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,18,True,jupyterhub/binderhub,,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000000,2021-05-13 19:32:34.000000,2021-05-11 00:33:50.000000,276.0,252.0,332.0,1916.0,2296.0,,,,,1.0,5.0,5.0,74.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,binderhub,,,
125,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,True,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000000,2021-05-18 04:05:33.000000,2021-04-22 07:55:04.000000,202.0,110.0,188.0,1377.0,945.0,,,1114.0,143.0,37.0,,,33.0,,BSD-3-Clause,,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-04-01 10:48:08.962440,6.0,8204.0,,,,,,,,,,,,,,
126,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,18,True,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000000,2020-08-24 06:43:31.000000,2020-08-18 05:47:40.000000,169.0,13.0,11.0,866.0,183.0,2020-04-17 13:38:41.000000,1.0.3,,3833.0,9.0,0.0,,13.0,https://pypi.org/project/pyforest,MIT,2020-04-17 13:38:41.000000,0.0,3833.0,,,,3.0,,,,,,,,,,,,,,,,,,,
127,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,SciRuby/iruby,,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000000,2021-05-06 02:36:05.000000,2021-05-06 00:51:56.000000,5.0,49.0,129.0,622.0,628.0,2019-09-08 08:27:43.000000,0.4.0,14.0,11.0,3.0,144.0,144.0,42.0,,MIT,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-03-04 04:58:11.064228,,852.0,,,,,,,,,,,,iruby,,
128,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,18,False,takluyver/bash_kernel,bash_kernel,,https://github.com/takluyver/bash_kernel,2014-06-27 00:27:25.000000,2020-01-27 10:39:24.000000,2019-07-22 16:06:53.000000,109.0,35.0,53.0,546.0,86.0,2019-07-22 16:07:09.000000,0.7.2,2835.0,5916.0,10.0,42.0,,13.0,https://pypi.org/project/bash_kernel,BSD-3-Clause,2019-07-22 16:07:09.000000,42.0,5870.0,,,,2.0,,,,,,,,,,,,,,,,,,,
129,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,18,True,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,2019-08-12 15:22:10.000000,2021-05-18 11:48:44.000000,2021-05-11 05:57:58.000000,43.0,24.0,26.0,400.0,,2021-04-19 15:43:27.002000,0.5.1,,16899.0,43.0,,,14.0,https://pypi.org/project/jupyterlab-nvdashboard,BSD-3-Clause,2021-05-11 06:07:31.000000,,2926.0,,,,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929000,,13973.0,,,,,,,,,
130,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,2016-12-17 01:40:45.000000,2021-05-10 06:09:19.000000,2020-06-22 15:55:30.000000,62.0,27.0,65.0,342.0,511.0,2020-05-27 00:10:19.202000,2.0.0,,2578.0,32.0,2.0,2.0,13.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202000,,2578.0,,,,,,,,,
131,nbopen,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,18,False,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,2014-07-09 03:24:47.000000,2018-04-25 07:37:01.000000,2018-04-25 07:36:18.000000,45.0,37.0,25.0,258.0,57.0,2017-09-08 07:23:49.000000,0.4.3,,1201.0,9.0,14.0,,10.0,https://pypi.org/project/nbopen,BSD-3-Clause,2018-04-25 07:36:48.000000,14.0,1201.0,,,,3.0,,,,,,,,,,,,,,,,,,,
132,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,True,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000000,2021-04-21 02:18:31.000000,2021-03-23 03:29:09.000000,23.0,11.0,66.0,244.0,,2021-02-27 04:59:39.000000,0.1.5,,1047.0,15.0,14.0,14.0,6.0,https://pypi.org/project/tributary,Apache-2.0,2020-08-25 18:51:06.000000,,145.0,https://anaconda.org/conda-forge/tributary,2020-10-15 18:24:08.479000,9927.0,3.0,,,,,,,,,,,,,,,,,,,
133,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,18,True,jpmorganchase/jupyterlab_templates,jupyterlab_templates,,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000000,2021-05-11 23:49:10.000000,2021-05-11 23:48:57.000000,38.0,6.0,66.0,241.0,,2021-03-28 03:28:25.639000,0.3.1,,7987.0,24.0,4.0,4.0,13.0,https://pypi.org/project/jupyterlab_templates,Apache-2.0,2019-06-30 05:07:41.000000,,3792.0,,,,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639000,,4195.0,,,,,,,,,
134,nbQA,Run any standard Python code quality tool on a Jupyter Notebook.,https://github.com/nbQA-dev/nbQA,,notebook-tools,18,True,nbQA-dev/nbQA,nbqa,,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000000,2021-05-17 17:05:14.000000,2021-05-17 17:05:10.000000,13.0,25.0,183.0,221.0,495.0,2021-05-15 12:33:21.000000,0.8.1,,5258.0,62.0,0.0,,18.0,https://pypi.org/project/nbqa,MIT,2021-05-15 12:33:21.000000,0.0,5258.0,,,,3.0,,,,,,,,,,,,,,,,,,,
135,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,True,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000000,2021-05-19 23:24:52.000000,2021-05-11 14:57:32.000000,37.0,27.0,76.0,219.0,,2021-01-13 16:55:53.211000,5.0.0,,27093.0,24.0,0.0,,17.0,https://pypi.org/project/dask-labextension,BSD-3-Clause,2021-01-13 00:57:37.000000,0.0,4848.0,https://anaconda.org/conda-forge/dask-labextension,2021-03-03 15:52:21.078000,270042.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2021-01-13 16:55:53.211000,,10505.0,,,,,,,,,
136,JupyterLab Chart Editor,JupyterLab extension for Plotly's react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,18,True,plotly/jupyterlab-chart-editor,,,https://github.com/plotly/jupyterlab-chart-editor,2018-01-23 18:18:38.000000,2021-05-08 06:55:26.000000,2021-03-10 20:56:11.000000,18.0,12.0,19.0,187.0,71.0,2021-03-10 20:57:44.000000,4.14.3,,3261.0,12.0,3.0,3.0,5.0,,BSD-3-Clause,,,,,,,3.0,,,,,,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112000,,3261.0,,,,,,,,,
137,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,2017-07-14 14:15:05.000000,2021-03-28 05:36:45.000000,2021-03-28 05:32:11.000000,24.0,3.0,63.0,186.0,314.0,2021-03-28 05:43:45.000000,2.7.4,45237.0,983.0,26.0,,,16.0,,MIT,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
138,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,True,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000000,2021-05-11 09:32:23.000000,2021-04-20 09:50:56.000000,20.0,12.0,16.0,174.0,,2021-02-04 22:39:49.000000,0.8.0,,11215.0,20.0,7.0,7.0,5.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408000,,11215.0,,,,,,,,,
139,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sassoftware/sas_kernel,sas_kernel,,https://github.com/sassoftware/sas_kernel,2016-04-01 16:19:50.000000,2021-05-19 19:23:03.000000,2021-05-07 13:15:48.000000,69.0,3.0,51.0,167.0,213.0,2021-05-07 13:19:00.000000,2.4.9,,890.0,12.0,2.0,,7.0,https://pypi.org/project/sas_kernel,Apache-2.0,2017-09-13 16:41:27.000000,2.0,890.0,,,,2.0,,,,,,,,,,,,,,,,,,,
140,Spark Monitor,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,18,True,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,2017-05-31 09:13:01.000000,2021-02-15 14:16:19.000000,2021-02-03 03:28:02.000000,50.0,30.0,7.0,155.0,214.0,2021-02-15 14:16:19.000000,1.1.1,2341.0,1239.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,Apache-2.0,2021-02-15 14:16:19.000000,,1171.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,867.0,,,,,,,,,,,,,,
141,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,18,True,jupyterlab/jupyterlab-data-explorer,,,https://github.com/jupyterlab/jupyterlab-data-explorer,2019-01-03 21:57:42.000000,2020-05-24 13:16:18.000000,2020-05-24 13:16:16.000000,29.0,53.0,34.0,154.0,426.0,2019-10-03 18:34:08.594000,3.0.0,,209.0,17.0,14.0,10.0,9.0,,BSD-3-Clause,,,,,,,2.0,,,,,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594000,4.0,209.0,,,,,,,,,
142,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,18,True,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000000,2021-05-12 17:59:53.000000,2020-07-25 11:36:09.000000,10.0,3.0,38.0,144.0,,2020-07-13 15:45:12.000000,0.9.1,,10303.0,24.0,120.0,98.0,3.0,https://pypi.org/project/ipytest,MIT,2021-05-12 17:59:15.000000,22.0,10303.0,,,,3.0,,,,,,,,,,,,,,,,,,,
143,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,True,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,2016-12-09 06:26:18.000000,2021-04-14 17:03:41.000000,2021-02-10 20:53:07.000000,57.0,25.0,34.0,75.0,182.0,2020-05-09 03:29:47.000000,v1.2.0,,1102.0,8.0,22.0,22.0,16.0,https://pypi.org/project/jupyter-rsession-proxy,BSD-3-Clause,2020-05-09 03:33:22.000000,,1102.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,
144,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,True,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,2017-10-12 04:04:05.000000,2021-04-26 14:44:49.000000,2020-06-18 03:28:01.000000,23.0,88.0,93.0,67.0,269.0,2020-06-18 03:31:10.000000,0.5.10,,588.0,23.0,26.0,22.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,BSD-3-Clause,2020-06-18 03:31:10.000000,4.0,588.0,,,,3.0,,,,,,,,,,,,,,,,,,,
145,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub/systemdspawner,jupyterhub-systemdspawner,,https://github.com/jupyterhub/systemdspawner,2016-09-06 07:20:44.000000,2021-02-22 20:44:43.000000,2020-12-07 14:41:33.000000,36.0,30.0,24.0,66.0,144.0,2020-12-07 11:49:55.000000,0.15.0,,1745.0,16.0,15.0,15.0,15.0,https://pypi.org/project/jupyterhub-systemdspawner,BSD-3-Clause,2020-12-07 11:49:55.000000,0.0,1745.0,,,,3.0,,,,,,,,,,,,,,,,,,,
146,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,18,False,nipy/niwidgets,niwidgets,,https://github.com/nipy/niwidgets,2017-09-11 22:20:27.000000,2021-04-20 18:04:56.000000,2020-03-24 14:27:42.000000,32.0,16.0,17.0,65.0,242.0,2019-04-23 08:43:52.000000,0.2.2,,246.0,5.0,22.0,22.0,16.0,https://pypi.org/project/niwidgets,Apache-2.0,2019-04-23 08:43:52.000000,,246.0,,,,3.0,,,,,,,,,,,,,,,,,,,
147,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,18,True,danielfrg/mkdocs-jupyter,mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,2019-12-18 02:11:34.000000,2021-05-08 02:01:23.000000,2021-05-07 13:30:25.000000,9.0,3.0,20.0,58.0,,2021-05-07 13:31:52.000000,0.17.3,,4583.0,16.0,99.0,99.0,7.0,https://pypi.org/project/mkdocs-jupyter,Apache-2.0,2021-05-07 13:31:52.000000,0.0,4583.0,,,,3.0,,,,,,,,,,,,,,,,,,,
148,SudoSpawner,Spawn JupyterHub single-user servers with sudo.,https://github.com/jupyterhub/sudospawner,,hub-spawners,18,True,jupyterhub/sudospawner,sudospawner,,https://github.com/jupyterhub/sudospawner,2014-11-24 23:21:36.000000,2021-04-22 13:11:57.000000,2021-04-15 12:32:23.000000,31.0,14.0,19.0,37.0,112.0,2018-06-19 13:50:35.000000,0.5.2,,2311.0,8.0,36.0,33.0,14.0,https://pypi.org/project/sudospawner,BSD-3-Clause,2018-06-19 13:50:35.000000,3.0,2311.0,,,,3.0,,,,,,,,,,,,,,,,,,,
149,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/mariobuikhuizen/ipyvue,,widgets,18,True,mariobuikhuizen/ipyvue,ipyvue,conda-forge/ipyvue,https://github.com/mariobuikhuizen/ipyvue,2019-08-11 10:10:05.000000,2021-05-11 01:02:03.000000,2021-01-12 14:56:07.000000,7.0,7.0,1.0,29.0,64.0,2021-01-15 09:49:03.000000,1.5.0,,23150.0,15.0,16.0,16.0,2.0,https://pypi.org/project/ipyvue,MIT,2021-01-12 15:13:18.000000,0.0,21956.0,https://anaconda.org/conda-forge/ipyvue,2021-01-13 12:18:25.912000,25094.0,3.0,,,,,,,,,,,,,,,,,,,
150,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,18,False,vidartf/ipyscales,ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,2017-08-24 20:16:19.000000,2021-01-06 10:53:16.793000,2021-01-05 12:56:43.000000,3.0,2.0,4.0,12.0,172.0,2021-01-05 12:56:20.000000,0.6.0,,1437.0,9.0,45.0,45.0,4.0,https://pypi.org/project/ipyscales,BSD-3-Clause,2021-01-05 12:56:20.000000,0.0,68.0,https://anaconda.org/conda-forge/ipyscales,2021-01-06 10:53:16.793000,47942.0,3.0,,,,,,,,,,,,,,,,,,,
151,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,2017-12-02 21:16:38.000000,2021-05-06 16:57:31.000000,2019-07-16 04:37:36.000000,91.0,58.0,41.0,860.0,60.0,2019-07-16 04:35:55.953000,0.11.0,,792.0,14.0,3.0,3.0,8.0,,MIT,,,,,,,2.0,,,,,,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953000,,792.0,,,,,,,,,
152,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,17,True,Anaconda-Platform/nb_conda_kernels,,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,2015-12-10 16:11:42.000000,2021-01-30 00:58:02.504000,2020-11-30 15:55:07.000000,50.0,24.0,95.0,374.0,335.0,2020-09-05 22:35:32.000000,2.3.0,,7175.0,11.0,,,14.0,,BSD-3-Clause,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2021-01-30 00:58:02.504000,423368.0,3.0,,,,,,,,,,,,,,,,,,,
153,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,17,True,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,2019-03-29 15:02:35.000000,2020-10-08 09:00:07.000000,2020-10-08 09:00:06.000000,17.0,4.0,9.0,263.0,56.0,2019-11-28 16:00:27.000000,0.1.3,,2853.0,4.0,33.0,31.0,4.0,https://pypi.org/project/treon,MIT,2019-11-28 16:00:27.000000,2.0,2853.0,,,,3.0,,,,,,,,,,,,,,,,,,,
154,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,False,csurfer/blackcellmagic,blackcellmagic,,https://github.com/csurfer/blackcellmagic,2018-04-25 14:27:26.000000,2020-08-07 13:12:52.000000,2019-04-11 00:12:09.000000,8.0,5.0,5.0,258.0,16.0,2019-04-11 00:12:42.000000,0.0.2,,3597.0,2.0,115.0,111.0,3.0,https://pypi.org/project/blackcellmagic,MIT,2019-04-11 00:12:42.000000,4.0,3597.0,,,,3.0,,,,,,,,,,,,,,,,,,,
155,JupyterLab Tensorboard,Tensorboard extension for jupyterlab.,https://github.com/chaoleili/jupyterlab_tensorboard,,lab-extensions,17,True,chaoleili/jupyterlab_tensorboard,,,https://github.com/chaoleili/jupyterlab_tensorboard,2018-08-14 12:36:26.000000,2021-05-11 23:34:19.000000,2021-02-24 06:31:50.000000,26.0,16.0,8.0,257.0,31.0,2020-06-27 13:40:43.778000,0.2.1,,5601.0,9.0,2.0,2.0,6.0,,MIT,,,,,,,2.0,,,,,,jupyterlab_tensorboard,https://www.npmjs.com/package/jupyterlab_tensorboard,2020-06-27 13:40:43.778000,,5601.0,,,,,,,,,
156,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,17,True,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,2019-03-24 13:22:20.000000,2021-05-18 23:40:18.000000,2021-05-18 23:40:00.000000,13.0,,,242.0,5069.0,2020-07-31 19:39:55.000000,0.3.0,,1095.0,7.0,,,13.0,https://pypi.org/project/lfortran,MIT,2020-07-31 19:39:55.000000,,96.0,https://anaconda.org/conda-forge/lfortran,2021-03-08 22:57:01.503000,21984.0,3.0,,,,,,,,,,,,,,,,,,,
157,ThebeLab,ThebeLab: turning static HTML pages into live documents.,https://github.com/executablebooks/thebe,,notebook-sharing,17,True,executablebooks/thebe,,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000000,2021-05-17 05:38:07.000000,2021-04-09 16:16:09.000000,47.0,64.0,59.0,213.0,533.0,2021-04-09 14:39:39.000000,0.7.1,,,2.0,,,24.0,,BSD-3-Clause,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
