,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,gem_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,docs_url,hex_id,bitbucket_id
112,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,23,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2024-11-25 14:41:22.000000,2024-11-25 14:41:20,634.0,5.0,77.0,29.0,215.0,45.0,74.0,491.0,2023-08-01 12:55:42.001,3.4.0,,1732.0,33.0,52.0,39.0,32.0,https://pypi.org/project/jupyterlab-katex,2023-05-23 12:27:01.602,2.0,852.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,5074.0,1.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2023-08-01 12:55:42.001,11.0,765.0,,,,,,,,,,,,,,,,,,
113,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2024-08-20 17:33:30.000000,2024-04-15 11:20:53,427.0,,65.0,22.0,56.0,35.0,150.0,453.0,2024-04-15 11:21:13.000,0.36.0,297.0,28521.0,115.0,96.0,89.0,20.0,https://pypi.org/project/octave_kernel,2024-04-15 11:21:06.000,7.0,17623.0,https://anaconda.org/conda-forge/octave_kernel,2024-04-16 08:58:27.890,588359.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
114,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,23,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2024-06-03 10:32:00.034000,2024-06-03 06:22:24,147.0,,47.0,23.0,99.0,23.0,87.0,254.0,2024-06-03 06:33:21.775,4.0.5,,102699.0,25.0,67.0,5.0,20.0,https://pypi.org/project/jupyter-bokeh,2023-03-14 10:10:06.309,57.0,95876.0,https://anaconda.org/conda-forge/jupyter_bokeh,2024-06-03 10:32:00.034,125059.0,2.0,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2024-06-03 06:33:21.775,5.0,4464.0,,,,,,,,,,,,,,,,,,
115,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,23,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-11-19 08:53:38.000000,2024-11-19 08:53:36,232.0,8.0,13.0,9.0,100.0,29.0,22.0,199.0,2023-08-11 05:48:03.000,1.0.0,215.0,227402.0,16.0,307.0,262.0,7.0,https://pypi.org/project/ipylab,2023-08-11 05:47:52.000,40.0,225406.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,41732.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,2023-08-11 05:47:59.304,5.0,1086.0,,,,,,,,,,,,,,,,,,
116,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,23,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-11-04 23:15:19.000000,2024-05-07 05:39:12,452.0,,129.0,15.0,166.0,61.0,92.0,190.0,2024-03-19 06:32:49.000,1.3.0,,9007.0,11.0,54.0,45.0,49.0,https://pypi.org/project/batchspawner,2024-03-19 06:32:49.000,9.0,9007.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
117,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,23,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2024-11-14 20:42:01.353000,2024-11-14 12:40:36,146.0,3.0,18.0,8.0,81.0,6.0,9.0,68.0,2024-11-14 12:48:40.000,1.11.2,,706443.0,37.0,1177.0,1125.0,6.0,https://pypi.org/project/ipyvue,2024-11-14 12:45:22.000,36.0,699586.0,https://anaconda.org/conda-forge/ipyvue,2024-11-14 20:42:01.353,180174.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2024-11-14 12:45:28.205,16.0,3458.0,,,,,,,widgetti/ipyvue,,,,,,,,,,,
118,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,False,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2024-11-28 06:37:21.000000,2023-01-10 01:11:13,2371.0,,352.0,80.0,881.0,170.0,1103.0,3925.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
119,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,,255.0,82.0,78.0,53.0,133.0,3869.0,2022-05-31 17:34:28.000,0.7.5,48.0,830.0,22.0,21.0,20.0,29.0,,,,,,,,2.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,88030.0,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
120,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,22,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2024-04-29 07:57:58.000000,2024-04-29 07:57:58,1213.0,,87.0,17.0,207.0,14.0,77.0,954.0,2023-12-21 10:25:43.000,0.17.0,298.0,2329.0,24.0,163.0,160.0,21.0,https://pypi.org/project/ipyvizzu,2023-12-21 10:25:43.000,3.0,2321.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
121,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,22,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,147.0,25.0,154.0,79.0,137.0,760.0,2019-07-21 08:49:48.715,0.9.0,,10780.0,96.0,18.0,,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,13.0,6353.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,347708.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,5.0,564.0,,,,,,,,,,,,,,,,,,
122,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,22,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2024-03-15 12:50:01.000000,2018-12-04 14:43:25,32.0,,87.0,21.0,9.0,25.0,41.0,692.0,2018-01-15 18:14:37.000,0.9.0,,28769.0,10.0,484.0,474.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,10.0,28740.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,3084.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
123,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2024-07-25 13:25:21.000000,2021-06-29 12:29:51,101.0,,69.0,28.0,53.0,43.0,25.0,600.0,2021-04-29 10:22:28.814,0.9.0,,3425.0,11.0,1382.0,1377.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,1685.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,24646.0,2.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,5.0,1154.0,,,,,,,,,,,,,,,,,,
124,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2024-11-18 14:03:40.000000,2024-11-18 14:03:38,497.0,6.0,69.0,15.0,175.0,11.0,85.0,402.0,2024-03-27 00:32:26.000,0.5.2,,15060.0,28.0,25.0,8.0,21.0,https://pypi.org/project/jupyterlab_templates,2024-03-27 00:32:26.000,12.0,12688.0,https://anaconda.org/conda-forge/jupyterlab_templates,2024-07-07 18:09:03.587,30095.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2024-02-12 21:51:37.725,5.0,1805.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,
125,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,24.0,26.0,282.0,2021-01-06 19:12:18.000,0.4.2,,8769.0,7.0,405.0,392.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,13.0,8450.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,18211.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
126,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,22,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2024-10-15 14:29:25.000000,2024-10-15 14:27:30,362.0,3.0,19.0,8.0,18.0,65.0,156.0,207.0,2024-10-15 14:29:25.000,0.24.3,,6341.0,31.0,54.0,49.0,6.0,https://pypi.org/project/ipysigma,2024-10-15 14:29:25.000,,5915.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,2024-10-15 14:28:10.053,5.0,426.0,,,,,,,medialab/ipysigma,,,,,,,,,,,
127,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,22,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2024-10-21 17:24:56.000000,2024-10-21 17:24:56,252.0,7.0,87.0,12.0,72.0,40.0,50.0,120.0,2024-03-13 16:40:42.000,2.2.1,,8950.0,15.0,61.0,59.0,23.0,https://pypi.org/project/jupyter-rsession-proxy,2024-03-13 16:40:42.000,2.0,8206.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2024-03-13 22:52:12.049,30536.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
128,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,22,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2024-10-20 13:41:10.000000,2024-10-20 13:40:31,249.0,9.0,49.0,8.0,73.0,25.0,50.0,92.0,2024-10-20 13:41:10.000,1.0.2,,5898.0,21.0,50.0,48.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2024-10-20 13:41:10.000,2.0,5046.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,54550.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
129,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,551.0,40.0,255.0,59.0,39.0,6212.0,2020-10-27 19:53:29.453,5.11.0,,266.0,71.0,7.0,2.0,27.0,,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,5.0,266.0,,,,,,,,,,,,,,,,,,
130,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2024-07-26 07:39:39.000000,2023-11-14 19:49:36,847.0,,445.0,74.0,34.0,1.0,95.0,3466.0,2021-07-13 22:12:59.000,0.13.2,,8499.0,4.0,,,12.0,,,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,560959.0,,,,,,,,,,,,,
131,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,21,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2024-11-10 00:05:19.000000,2024-11-10 00:02:24,739.0,7.0,413.0,116.0,284.0,137.0,721.0,2804.0,2024-11-05 20:29:30.000,1.26.0,,,47.0,,,112.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
132,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,21,False,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,,112.0,19.0,119.0,,112.0,1382.0,2023-09-07 13:59:32.000,0.17.0,,18132.0,90.0,14.0,,16.0,https://pypi.org/project/datapane,2023-09-07 13:59:32.000,14.0,16050.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,108292.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
133,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,21,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,233.0,50.0,12.0,22.0,8.0,961.0,2021-01-22 17:06:54.671,0.4.0,,4143.0,10.0,799.0,794.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,,1268.0,,,,3.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,5.0,2875.0,,,,,,,,,,,,,,,,,,
134,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2024-11-08 17:15:25.000000,2024-11-08 17:15:25,1177.0,4.0,222.0,48.0,225.0,12.0,,740.0,2022-04-21 19:01:00.000,0.5.0,,4701.0,14.0,,,110.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,,4701.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
135,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2024-01-04 06:37:51.000000,2024-01-04 06:37:51,311.0,,67.0,20.0,125.0,65.0,60.0,544.0,2022-11-28 09:27:38.314,0.7.0,,16798.0,24.0,50.0,7.0,14.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,38.0,14162.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,138657.0,3.0,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,5.0,656.0,,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
136,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2024-05-12 17:38:04.000000,2024-05-12 17:38:04,108.0,,70.0,23.0,20.0,3.0,56.0,463.0,2024-05-12 14:31:13.000,1.0.0,,7287.0,18.0,397.0,389.0,10.0,https://pypi.org/project/appmode,2024-05-12 14:31:13.000,8.0,2045.0,https://anaconda.org/conda-forge/appmode,2024-05-12 17:24:44.533,272619.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
137,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,False,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2024-11-24 04:40:04.000000,2023-04-14 07:14:04,272.0,,39.0,19.0,113.0,19.0,24.0,461.0,2022-04-19 10:58:08.000,2.0.3,,2224.0,8.0,43.0,41.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,2.0,321.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,180833.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
138,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/streamlet-dev/tributary,,widgets,21,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/streamlet-dev/tributary,Apache-2.0,2018-09-08 02:58:57.000,2024-11-19 17:03:01.000000,2024-02-10 17:20:45,703.0,,37.0,12.0,106.0,9.0,73.0,441.0,2023-05-10 10:40:01.245,0.2.1,,1581.0,18.0,66.0,66.0,7.0,https://pypi.org/project/tributary,2023-05-10 10:40:01.245,,543.0,https://anaconda.org/conda-forge/tributary,2023-06-16 19:20:23.415,55016.0,3.0,,,,,,,,,,,,streamlet-dev/tributary,,,,,,,,,,,
139,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,21,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2024-11-05 16:18:27.000000,2024-11-05 16:18:27,950.0,4.0,73.0,18.0,446.0,67.0,131.0,441.0,2023-11-29 16:23:49.000,0.15.11,,47656.0,92.0,3.0,,24.0,https://pypi.org/project/xeus-python,2023-12-22 15:54:22.000,3.0,15233.0,https://anaconda.org/conda-forge/xeus-python,2024-10-23 18:15:09.982,1718456.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
140,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-08-05 13:10:28.000000,2024-04-21 15:55:54,389.0,,17.0,5.0,56.0,1.0,64.0,318.0,2024-04-21 15:57:55.000,0.14.2,,43090.0,43.0,543.0,521.0,5.0,https://pypi.org/project/ipytest,2024-04-21 15:57:55.000,22.0,43090.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
141,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,21,False,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,63.0,17.0,120.0,45.0,103.0,313.0,2023-11-07 09:41:30.000,7.0.0,,48839.0,28.0,24.0,3.0,25.0,https://pypi.org/project/dask-labextension,2023-08-04 14:55:02.000,16.0,28823.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,995515.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,5.0,497.0,,,,,,,,,,,,,,,,,,
142,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,False,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,30.0,6.0,60.0,27.0,44.0,300.0,2021-02-04 22:39:49.000,0.8.0,,7140.0,20.0,196.0,192.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,5605.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,36087.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,2.0,734.0,,,,,,,,,,,,,,,,,,
143,naas,"Low-code Python library to safely use notebooks in production: schedule workflows, generate assets, trigger webhooks,..",https://github.com/jupyter-naas/naas,,notebook-tools,21,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2024-07-23 07:46:47.000000,2024-07-23 07:42:07,1920.0,,24.0,4.0,249.0,34.0,152.0,286.0,2024-07-11 09:12:52.000,2.14.16,,7953.0,602.0,6.0,6.0,21.0,https://pypi.org/project/naas,2024-07-23 07:46:47.000,,7953.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,False,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,20.0,10.0,84.0,20.0,40.0,209.0,2023-07-28 20:19:38.000,0.8.4,,13608.0,19.0,282.0,274.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2023-07-28 20:19:38.000,3.0,10378.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,133565.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,5.0,124.0,,,,,,,,,,,,,,,,,,
145,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,21,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2024-10-02 13:22:09.000000,2024-10-02 13:22:09,606.0,8.0,36.0,16.0,135.0,17.0,67.0,205.0,2024-06-04 17:24:21.000,1.0.0,,1395.0,11.0,13.0,10.0,17.0,https://pypi.org/project/jupyter-fs,2024-07-12 17:11:11.000,3.0,1126.0,https://anaconda.org/conda-forge/jupyter-fs,2024-06-04 21:23:24.880,13464.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
146,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,False,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 12:01:01.000000,2023-08-11 11:59:53,1742.0,,21.0,2.0,1078.0,14.0,26.0,137.0,2023-08-07 10:13:29.000,0.8.0,,32635.0,866.0,713.0,621.0,14.0,https://pypi.org/project/mknotebooks,2023-08-11 12:01:01.000,92.0,32635.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
147,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,21,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2024-11-25 14:40:19.000000,2024-11-25 14:40:17,250.0,6.0,15.0,5.0,104.0,8.0,36.0,79.0,2023-08-15 15:28:38.000,3.4.0,3320.0,41632.0,36.0,259.0,247.0,11.0,https://pypi.org/project/jupyter-archive,2023-08-15 15:28:33.000,7.0,39917.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,79015.0,2.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,2023-08-15 15:28:31.802,5.0,142.0,,,,,,,,,,,,,,,,,,
148,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,False,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,6.0,47.0,11.0,10.0,44.0,2023-06-14 12:41:06.000,4.3.5,,100964.0,22.0,1373.0,1344.0,5.0,https://pypi.org/project/ipydatawidgets,2023-06-14 11:16:58.611,29.0,96947.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,309371.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
149,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,20,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2024-07-08 14:07:30.000000,2024-07-08 14:07:26,852.0,,253.0,45.0,35.0,79.0,352.0,4060.0,2024-05-10 13:13:05.000,2.4.2,,13.0,50.0,146.0,146.0,15.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,13.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
